Sqrt(A) (m),Rn,t (cm),Dmax (mm)
8,0.16,9,1.114
9,0.16,9,1.477
10,0.16,9,1.902
11,0.16,9,2.393
12,0.16,9,2.955
13,0.16,9,3.592
14,0.16,9,4.309
15,0.16,9,5.112
16,0.16,9,6.004
17,0.16,9,6.99
18,0.16,9,8.075
2,0.17,9,0.037
3,0.17,9,0.098
4,0.17,9,0.195
5,0.17,9,0.332
6,0.17,9,0.513
7,0.17,9,0.741
8,0.17,9,1.019
9,0.17,9,1.351
10,0.17,9,1.74
11,0.17,9,2.191
12,0.17,9,2.708
13,0.17,9,3.295
14,0.17,9,3.957
15,0.17,9,4.697
16,0.17,9,5.522
17,0.17,9,6.435
18,0.17,9,7.44
2,0.18,9,0.034
3,0.18,9,0.09
4,0.18,9,0.18
5,0.18,9,0.306
6,0.18,9,0.472
7,0.18,9,0.682
8,0.18,9,0.938
9,0.18,9,1.243
10,0.18,9,1.603
11,0.18,9,2.019
12,0.18,9,2.498
13,0.18,9,3.042
14,0.18,9,3.656
15,0.18,9,4.344
16,0.18,9,5.111
17,0.18,9,5.961
18,0.18,9,6.897
2,0.19,9,0.032
3,0.19,9,0.084
4,0.19,9,0.166
5,0.19,9,0.283
6,0.19,9,0.437
7,0.19,9,0.631
8,0.19,9,0.867
9,0.19,9,1.151
10,0.19,9,1.484
11,0.19,9,1.872
12,0.19,9,2.317
13,0.19,9,2.824
14,0.19,9,3.397
15,0.19,9,4.04
16,0.19,9,4.758
17,0.19,9,5.553
18,0.19,9,6.429
2,0.2,9,0.03
3,0.2,9,0.078
4,0.2,9,0.155
5,0.2,9,0.263
6,0.2,9,0.406
7,0.2,9,0.586
8,0.2,9,0.807
9,0.2,9,1.071
10,0.2,9,1.382
11,0.2,9,1.744
12,0.2,9,2.16
13,0.2,9,2.635
14,0.2,9,3.173
15,0.2,9,3.777
16,0.2,9,4.451
17,0.2,9,5.198
18,0.2,9,6.022
2,0.21,9,0.028
3,0.21,9,0.073
4,0.21,9,0.145
5,0.21,9,0.246
6,0.21,9,0.379
7,0.21,9,0.547
8,0.21,9,0.753
9,0.21,9,1.001
10,0.21,9,1.292
11,0.21,9,1.632
12,0.21,9,2.024
13,0.21,9,2.471
14,0.21,9,2.977
15,0.21,9,3.547
16,0.21,9,4.182
17,0.21,9,4.887
18,0.21,9,5.665
2,0.22,9,0.026
3,0.22,9,0.068
4,0.22,9,0.136
5,0.22,9,0.23
6,0.22,9,0.355
7,0.22,9,0.513
8,0.22,9,0.707
9,0.22,9,0.939
10,0.22,9,1.214
11,0.22,9,1.534
12,0.22,9,1.904
13,0.22,9,2.327
14,0.22,9,2.806
15,0.22,9,3.344
16,0.22,9,3.946
17,0.22,9,4.614
18,0.22,9,5.35
2,0.23,9,0.025
3,0.23,9,0.064
4,0.23,9,0.128
5,0.23,9,0.217
6,0.23,9,0.335
7,0.23,9,0.483
8,0.23,9,0.666
9,0.23,9,0.885
10,0.23,9,1.145
11,0.23,9,1.448
12,0.23,9,1.798
13,0.23,9,2.199
14,0.23,9,2.654
15,0.23,9,3.165
16,0.23,9,3.737
17,0.23,9,4.371
18,0.23,9,5.071
2,0.24,9,0.023
3,0.24,9,0.061
4,0.24,9,0.121
5,0.24,9,0.205
6,0.24,9,0.316
7,0.24,9,0.456
8,0.24,9,0.629
9,0.24,9,0.837
10,0.24,9,1.083
11,0.24,9,1.372
12,0.24,9,1.705
13,0.24,9,2.086
14,0.24,9,2.519
15,0.24,9,3.006
16,0.24,9,3.55
17,0.24,9,4.155
18,0.24,9,4.821
2,0.25,9,0.022
3,0.25,9,0.058
4,0.25,9,0.114
5,0.25,9,0.194
6,0.25,9,0.299
7,0.25,9,0.433
8,0.25,9,0.597
9,0.25,9,0.794
10,0.25,9,1.029
11,0.25,9,1.303
12,0.25,9,1.621
13,0.25,9,1.985
14,0.25,9,2.398
15,0.25,9,2.863
16,0.25,9,3.383
17,0.25,9,3.961
18,0.25,9,4.598
2,0.26,9,0.021
3,0.26,9,0.055
4,0.26,9,0.109
5,0.26,9,0.185
6,0.26,9,0.285
7,0.26,9,0.411
8,0.26,9,0.568
9,0.26,9,0.756
10,0.26,9,0.98
11,0.26,9,1.243
12,0.26,9,1.546
13,0.26,9,1.895
14,0.26,9,2.29
15,0.26,9,2.736
16,0.26,9,3.234
17,0.26,9,3.786
18,0.26,9,4.396
2,0.27,9,0.02
3,0.27,9,0.053
4,0.27,9,0.104
5,0.27,9,0.176
6,0.27,9,0.271
7,0.27,9,0.392
8,0.27,9,0.542
9,0.27,9,0.722
10,0.27,9,0.936
11,0.27,9,1.188
12,0.27,9,1.479
13,0.27,9,1.813
14,0.27,9,2.193
15,0.27,9,2.62
16,0.27,9,3.098
17,0.27,9,3.629
18,0.27,9,4.214
2,0.28,9,0.019
3,0.28,9,0.05
4,0.28,9,0.099
5,0.28,9,0.168
6,0.28,9,0.259
7,0.28,9,0.375
8,0.28,9,0.518
9,0.28,9,0.691
10,0.28,9,0.897
11,0.28,9,1.139
12,0.28,9,1.419
13,0.28,9,1.74
14,0.28,9,2.105
15,0.28,9,2.516
16,0.28,9,2.976
17,0.28,9,3.486
18,0.28,9,4.048
2,0.29,9,0.018
3,0.29,9,0.048
4,0.29,9,0.095
5,0.29,9,0.161
6,0.29,9,0.249
7,0.29,9,0.36
8,0.29,9,0.497
9,0.29,9,0.663
10,0.29,9,0.861
11,0.29,9,1.094
12,0.29,9,1.364
13,0.29,9,1.674
14,0.29,9,2.025
15,0.29,9,2.422
16,0.29,9,2.865
17,0.29,9,3.356
18,0.29,9,3.898
2,0.3,9,0.018
3,0.3,9,0.046
4,0.3,9,0.091
5,0.3,9,0.155
6,0.3,9,0.239
7,0.3,9,0.346
8,0.3,9,0.478
9,0.3,9,0.638
10,0.3,9,0.829
11,0.3,9,1.054
12,0.3,9,1.314
13,0.3,9,1.613
14,0.3,9,1.953
15,0.3,9,2.336
16,0.3,9,2.763
17,0.3,9,3.238
18,0.3,9,3.76
2,0.31,9,0.017
3,0.31,9,0.045
4,0.31,9,0.088
5,0.31,9,0.149
6,0.31,9,0.23
7,0.31,9,0.333
8,0.31,9,0.461
9,0.31,9,0.615
10,0.31,9,0.8
11,0.31,9,1.017
12,0.31,9,1.269
13,0.31,9,1.558
14,0.31,9,1.887
15,0.31,9,2.257
16,0.31,9,2.671
17,0.31,9,3.129
18,0.31,9,3.634
2,0.32,9,0.017
3,0.32,9,0.043
4,0.32,9,0.085
5,0.32,9,0.144
6,0.32,9,0.222
7,0.32,9,0.321
8,0.32,9,0.445
9,0.32,9,0.595
10,0.32,9,0.773
11,0.32,9,0.984
12,0.32,9,1.228
13,0.32,9,1.508
14,0.32,9,1.827
15,0.32,9,2.185
16,0.32,9,2.586
17,0.32,9,3.03
18,0.32,9,3.519
2,0.33,9,0.016
3,0.33,9,0.042
4,0.33,9,0.082
5,0.33,9,0.139
6,0.33,9,0.215
7,0.33,9,0.311
8,0.33,9,0.431
9,0.33,9,0.576
10,0.33,9,0.749
11,0.33,9,0.953
12,0.33,9,1.19
13,0.33,9,1.462
14,0.33,9,1.771
15,0.33,9,2.119
16,0.33,9,2.508
17,0.33,9,2.938
18,0.33,9,3.413
2,0.34,9,0.016
3,0.34,9,0.04
4,0.34,9,0.08
5,0.34,9,0.135
6,0.34,9,0.208
7,0.34,9,0.301
8,0.34,9,0.417
9,0.34,9,0.559
10,0.34,9,0.727
11,0.34,9,0.925
12,0.34,9,1.156
13,0.34,9,1.42
14,0.34,9,1.72
15,0.34,9,2.059
16,0.34,9,2.436
17,0.34,9,2.854
18,0.34,9,3.315
2,0.35,9,0.015
3,0.35,9,0.039
4,0.35,9,0.077
5,0.35,9,0.131
6,0.35,9,0.202
7,0.35,9,0.293
8,0.35,9,0.405
9,0.35,9,0.543
10,0.35,9,0.707
11,0.35,9,0.9
12,0.35,9,1.124
13,0.35,9,1.381
14,0.35,9,1.674
15,0.35,9,2.003
16,0.35,9,2.37
17,0.35,9,2.777
18,0.35,9,3.225
2,0.36,9,0.015
3,0.36,9,0.038
4,0.36,9,0.075
5,0.36,9,0.127
6,0.36,9,0.196
7,0.36,9,0.285
8,0.36,9,0.395
9,0.36,9,0.528
10,0.36,9,0.688
11,0.36,9,0.876
12,0.36,9,1.095
13,0.36,9,1.346
14,0.36,9,1.631
15,0.36,9,1.951
16,0.36,9,2.309
17,0.36,9,2.705
18,0.36,9,3.141
2,0.37,9,0.014
3,0.37,9,0.037
4,0.37,9,0.073
5,0.37,9,0.124
6,0.37,9,0.191
7,0.37,9,0.277
8,0.37,9,0.384
9,0.37,9,0.515
10,0.37,9,0.671
11,0.37,9,0.855
12,0.37,9,1.068
13,0.37,9,1.313
14,0.37,9,1.591
15,0.37,9,1.904
16,0.37,9,2.253
17,0.37,9,2.639
18,0.37,9,3.064
2,0.38,9,0.014
3,0.38,9,0.036
4,0.38,9,0.071
5,0.38,9,0.121
6,0.38,9,0.186
7,0.38,9,0.271
8,0.38,9,0.375
9,0.38,9,0.503
10,0.38,9,0.655
11,0.38,9,0.835
12,0.38,9,1.044
13,0.38,9,1.283
14,0.38,9,1.555
15,0.38,9,1.86
16,0.38,9,2.201
17,0.38,9,2.578
18,0.38,9,2.993
2,0.39,9,0.014
3,0.39,9,0.036
4,0.39,9,0.07
5,0.39,9,0.118
6,0.39,9,0.182
7,0.39,9,0.264
8,0.39,9,0.367
9,0.39,9,0.492
10,0.39,9,0.641
11,0.39,9,0.817
12,0.39,9,1.021
13,0.39,9,1.255
14,0.39,9,1.521
15,0.39,9,1.82
16,0.39,9,2.153
17,0.39,9,2.521
18,0.39,9,2.927
2,0.4,9,0.013
3,0.4,9,0.035
4,0.4,9,0.068
5,0.4,9,0.115
6,0.4,9,0.178
7,0.4,9,0.259
8,0.4,9,0.359
9,0.4,9,0.481
10,0.4,9,0.628
11,0.4,9,0.8
12,0.4,9,1
13,0.4,9,1.229
14,0.4,9,1.49
15,0.4,9,1.782
16,0.4,9,2.108
17,0.4,9,2.469
18,0.4,9,2.865
2,0.1,9.5,0.076
3,0.1,9.5,0.212
4,0.1,9.5,0.425
5,0.1,9.5,0.725
6,0.1,9.5,1.121
7,0.1,9.5,1.622
8,0.1,9.5,2.233
9,0.1,9.5,2.961
10,0.1,9.5,3.81
11,0.1,9.5,4.786
12,0.1,9.5,5.893
13,0.1,9.5,7.137
14,0.1,9.5,8.524
15,0.1,9.5,10.058
16,0.1,9.5,11.747
17,0.1,9.5,13.595
18,0.1,9.5,15.61
2,0.11,9.5,0.067
3,0.11,9.5,0.184
4,0.11,9.5,0.367
5,0.11,9.5,0.625
6,0.11,9.5,0.968
7,0.11,9.5,1.4
8,0.11,9.5,1.927
9,0.11,9.5,2.554
10,0.11,9.5,3.286
11,0.11,9.5,4.128
12,0.11,9.5,5.083
13,0.11,9.5,6.157
14,0.11,9.5,7.355
15,0.11,9.5,8.683
16,0.11,9.5,10.147
17,0.11,9.5,11.751
18,0.11,9.5,13.503
2,0.12,9.5,0.059
3,0.12,9.5,0.161
4,0.12,9.5,0.321
5,0.12,9.5,0.547
6,0.12,9.5,0.847
7,0.12,9.5,1.225
8,0.12,9.5,1.686
9,0.12,9.5,2.234
10,0.12,9.5,2.874
11,0.12,9.5,3.609
12,0.12,9.5,4.445
13,0.12,9.5,5.386
14,0.12,9.5,6.438
15,0.12,9.5,7.605
16,0.12,9.5,8.893
17,0.12,9.5,10.307
18,0.12,9.5,11.854
2,0.13,9.5,0.053
3,0.13,9.5,0.143
4,0.13,9.5,0.284
5,0.13,9.5,0.485
6,0.13,9.5,0.75
7,0.13,9.5,1.084
8,0.13,9.5,1.492
9,0.13,9.5,1.976
10,0.13,9.5,2.542
11,0.13,9.5,3.193
12,0.13,9.5,3.934
13,0.13,9.5,4.769
14,0.13,9.5,5.704
15,0.13,9.5,6.743
16,0.13,9.5,7.891
17,0.13,9.5,9.154
18,0.13,9.5,10.537
2,0.14,9.5,0.048
3,0.14,9.5,0.128
4,0.14,9.5,0.254
5,0.14,9.5,0.433
6,0.14,9.5,0.67
7,0.14,9.5,0.969
8,0.14,9.5,1.333
9,0.14,9.5,1.766
10,0.14,9.5,2.272
11,0.14,9.5,2.854
12,0.14,9.5,3.518
13,0.14,9.5,4.267
14,0.14,9.5,5.107
15,0.14,9.5,6.042
16,0.14,9.5,7.077
17,0.14,9.5,8.217
18,0.14,9.5,9.467
2,0.15,9.5,0.043
3,0.15,9.5,0.115
4,0.15,9.5,0.229
5,0.15,9.5,0.391
6,0.15,9.5,0.605
7,0.15,9.5,0.874
8,0.15,9.5,1.202
9,0.15,9.5,1.592
10,0.15,9.5,2.048
11,0.15,9.5,2.574
12,0.15,9.5,3.174
13,0.15,9.5,3.853
14,0.15,9.5,4.615
15,0.15,9.5,5.464
16,0.15,9.5,6.406
17,0.15,9.5,7.445
18,0.15,9.5,8.585
2,0.16,9.5,0.04
3,0.16,9.5,0.105
4,0.16,9.5,0.209
5,0.16,9.5,0.355
6,0.16,9.5,0.549
7,0.16,9.5,0.794
8,0.16,9.5,1.091
9,0.16,9.5,1.446
10,0.16,9.5,1.861
11,0.16,9.5,2.34
12,0.16,9.5,2.887
13,0.16,9.5,3.507
14,0.16,9.5,4.204
15,0.16,9.5,4.982
16,0.16,9.5,5.846
17,0.16,9.5,6.8
18,0.16,9.5,7.849
2,0.17,9.5,0.036
3,0.17,9.5,0.096
4,0.17,9.5,0.191
5,0.17,9.5,0.325
6,0.17,9.5,0.503
7,0.17,9.5,0.726
8,0.17,9.5,0.998
9,0.17,9.5,1.322
10,0.17,9.5,1.702
11,0.17,9.5,2.142
12,0.17,9.5,2.645
13,0.17,9.5,3.215
14,0.17,9.5,3.857
15,0.17,9.5,4.575
16,0.17,9.5,5.373
17,0.17,9.5,6.255
18,0.17,9.5,7.226
2,0.18,9.5,0.034
3,0.18,9.5,0.088
4,0.18,9.5,0.176
5,0.18,9.5,0.299
6,0.18,9.5,0.463
7,0.18,9.5,0.668
8,0.18,9.5,0.918
9,0.18,9.5,1.217
10,0.18,9.5,1.567
11,0.18,9.5,1.973
12,0.18,9.5,2.438
13,0.18,9.5,2.966
14,0.18,9.5,3.561
15,0.18,9.5,4.228
16,0.18,9.5,4.969
17,0.18,9.5,5.79
18,0.18,9.5,6.694
2,0.19,9.5,0.031
3,0.19,9.5,0.082
4,0.19,9.5,0.163
5,0.19,9.5,0.277
6,0.19,9.5,0.428
7,0.19,9.5,0.618
8,0.19,9.5,0.849
9,0.19,9.5,1.126
10,0.19,9.5,1.451
11,0.19,9.5,1.828
12,0.19,9.5,2.26
13,0.19,9.5,2.752
14,0.19,9.5,3.307
15,0.19,9.5,3.929
16,0.19,9.5,4.622
17,0.19,9.5,5.39
18,0.19,9.5,6.236
2,0.2,9.5,0.029
3,0.2,9.5,0.076
4,0.2,9.5,0.151
5,0.2,9.5,0.258
6,0.2,9.5,0.398
7,0.2,9.5,0.574
8,0.2,9.5,0.79
9,0.2,9.5,1.047
10,0.2,9.5,1.35
11,0.2,9.5,1.702
12,0.2,9.5,2.107
13,0.2,9.5,2.567
14,0.2,9.5,3.087
15,0.2,9.5,3.671
16,0.2,9.5,4.321
17,0.2,9.5,5.043
18,0.2,9.5,5.838
2,0.21,9.5,0.027
3,0.21,9.5,0.071
4,0.21,9.5,0.142
5,0.21,9.5,0.241
6,0.21,9.5,0.371
7,0.21,9.5,0.536
8,0.21,9.5,0.737
9,0.21,9.5,0.978
10,0.21,9.5,1.262
11,0.21,9.5,1.593
12,0.21,9.5,1.972
13,0.21,9.5,2.405
14,0.21,9.5,2.895
15,0.21,9.5,3.445
16,0.21,9.5,4.058
17,0.21,9.5,4.739
18,0.21,9.5,5.489
2,0.22,9.5,0.025
3,0.22,9.5,0.067
4,0.22,9.5,0.133
5,0.22,9.5,0.226
6,0.22,9.5,0.348
7,0.22,9.5,0.503
8,0.22,9.5,0.692
9,0.22,9.5,0.918
10,0.22,9.5,1.185
11,0.22,9.5,1.496
12,0.22,9.5,1.855
13,0.22,9.5,2.264
14,0.22,9.5,2.726
15,0.22,9.5,3.247
16,0.22,9.5,3.827
17,0.22,9.5,4.471
18,0.22,9.5,5.182
2,0.23,9.5,0.024
3,0.23,9.5,0.063
4,0.23,9.5,0.125
5,0.23,9.5,0.213
6,0.23,9.5,0.328
7,0.23,9.5,0.473
8,0.23,9.5,0.651
9,0.23,9.5,0.865
10,0.23,9.5,1.117
11,0.23,9.5,1.412
12,0.23,9.5,1.751
13,0.23,9.5,2.139
14,0.23,9.5,2.578
15,0.23,9.5,3.071
16,0.23,9.5,3.623
17,0.23,9.5,4.234
18,0.23,9.5,4.909
2,0.24,9.5,0.023
3,0.24,9.5,0.06
4,0.24,9.5,0.118
5,0.24,9.5,0.201
6,0.24,9.5,0.31
7,0.24,9.5,0.447
8,0.24,9.5,0.615
9,0.24,9.5,0.818
10,0.24,9.5,1.057
11,0.24,9.5,1.336
12,0.24,9.5,1.659
13,0.24,9.5,2.028
14,0.24,9.5,2.445
15,0.24,9.5,2.915
16,0.24,9.5,3.441
17,0.24,9.5,4.023
18,0.24,9.5,4.666
2,0.25,9.5,0.022
3,0.25,9.5,0.057
4,0.25,9.5,0.112
5,0.25,9.5,0.19
6,0.25,9.5,0.293
7,0.25,9.5,0.424
8,0.25,9.5,0.583
9,0.25,9.5,0.776
10,0.25,9.5,1.003
11,0.25,9.5,1.27
12,0.25,9.5,1.577
13,0.25,9.5,1.929
14,0.25,9.5,2.327
15,0.25,9.5,2.776
16,0.25,9.5,3.278
17,0.25,9.5,3.835
18,0.25,9.5,4.449
2,0.26,9.5,0.021
3,0.26,9.5,0.054
4,0.26,9.5,0.107
5,0.26,9.5,0.181
6,0.26,9.5,0.279
7,0.26,9.5,0.403
8,0.26,9.5,0.555
9,0.26,9.5,0.738
10,0.26,9.5,0.956
11,0.26,9.5,1.21
12,0.26,9.5,1.504
13,0.26,9.5,1.84
14,0.26,9.5,2.222
15,0.26,9.5,2.652
16,0.26,9.5,3.132
17,0.26,9.5,3.665
18,0.26,9.5,4.253
2,0.27,9.5,0.02
3,0.27,9.5,0.051
4,0.27,9.5,0.102
5,0.27,9.5,0.173
6,0.27,9.5,0.266
7,0.27,9.5,0.384
8,0.27,9.5,0.529
9,0.27,9.5,0.705
10,0.27,9.5,0.913
11,0.27,9.5,1.156
12,0.27,9.5,1.438
13,0.27,9.5,1.76
14,0.27,9.5,2.127
15,0.27,9.5,2.539
16,0.27,9.5,3
17,0.27,9.5,3.512
18,0.27,9.5,4.076
2,0.28,9.5,0.019
3,0.28,9.5,0.049
4,0.28,9.5,0.097
5,0.28,9.5,0.165
6,0.28,9.5,0.254
7,0.28,9.5,0.367
8,0.28,9.5,0.506
9,0.28,9.5,0.674
10,0.28,9.5,0.874
11,0.28,9.5,1.108
12,0.28,9.5,1.378
13,0.28,9.5,1.689
14,0.28,9.5,2.041
15,0.28,9.5,2.438
16,0.28,9.5,2.881
17,0.28,9.5,3.373
18,0.28,9.5,3.915
2,0.29,9.5,0.018
3,0.29,9.5,0.047
4,0.29,9.5,0.093
5,0.29,9.5,0.158
6,0.29,9.5,0.244
7,0.29,9.5,0.352
8,0.29,9.5,0.486
9,0.29,9.5,0.647
10,0.29,9.5,0.839
11,0.29,9.5,1.064
12,0.29,9.5,1.325
13,0.29,9.5,1.624
14,0.29,9.5,1.963
15,0.29,9.5,2.345
16,0.29,9.5,2.773
17,0.29,9.5,3.247
18,0.29,9.5,3.77
2,0.3,9.5,0.017
3,0.3,9.5,0.045
4,0.3,9.5,0.09
5,0.3,9.5,0.152
6,0.3,9.5,0.234
7,0.3,9.5,0.338
8,0.3,9.5,0.467
9,0.3,9.5,0.622
10,0.3,9.5,0.807
11,0.3,9.5,1.025
12,0.3,9.5,1.276
13,0.3,9.5,1.565
14,0.3,9.5,1.893
15,0.3,9.5,2.262
16,0.3,9.5,2.674
17,0.3,9.5,3.132
18,0.3,9.5,3.636
2,0.31,9.5,0.017
3,0.31,9.5,0.044
4,0.31,9.5,0.086
5,0.31,9.5,0.146
6,0.31,9.5,0.225
7,0.31,9.5,0.326
8,0.31,9.5,0.45
9,0.31,9.5,0.6
10,0.31,9.5,0.779
11,0.31,9.5,0.989
12,0.31,9.5,1.232
13,0.31,9.5,1.511
14,0.31,9.5,1.828
15,0.31,9.5,2.185
16,0.31,9.5,2.584
17,0.31,9.5,3.027
18,0.31,9.5,3.515
2,0.32,9.5,0.016
3,0.32,9.5,0.042
4,0.32,9.5,0.083
5,0.32,9.5,0.141
6,0.32,9.5,0.217
7,0.32,9.5,0.314
8,0.32,9.5,0.434
9,0.32,9.5,0.58
10,0.32,9.5,0.753
11,0.32,9.5,0.956
12,0.32,9.5,1.192
13,0.32,9.5,1.462
14,0.32,9.5,1.769
15,0.32,9.5,2.115
16,0.32,9.5,2.502
17,0.32,9.5,2.931
18,0.32,9.5,3.403
2,0.33,9.5,0.016
3,0.33,9.5,0.041
4,0.33,9.5,0.081
5,0.33,9.5,0.136
6,0.33,9.5,0.21
7,0.33,9.5,0.304
8,0.33,9.5,0.42
9,0.33,9.5,0.561
10,0.33,9.5,0.729
11,0.33,9.5,0.926
12,0.33,9.5,1.155
13,0.33,9.5,1.418
14,0.33,9.5,1.716
15,0.33,9.5,2.051
16,0.33,9.5,2.427
17,0.33,9.5,2.842
18,0.33,9.5,3.301
2,0.34,9.5,0.015
3,0.34,9.5,0.04
4,0.34,9.5,0.078
5,0.34,9.5,0.132
6,0.34,9.5,0.204
7,0.34,9.5,0.295
8,0.34,9.5,0.407
9,0.34,9.5,0.544
10,0.34,9.5,0.707
11,0.34,9.5,0.899
12,0.34,9.5,1.121
13,0.34,9.5,1.377
14,0.34,9.5,1.666
15,0.34,9.5,1.993
16,0.34,9.5,2.357
17,0.34,9.5,2.761
18,0.34,9.5,3.206
2,0.35,9.5,0.015
3,0.35,9.5,0.039
4,0.35,9.5,0.076
5,0.35,9.5,0.128
6,0.35,9.5,0.198
7,0.35,9.5,0.286
8,0.35,9.5,0.396
9,0.35,9.5,0.529
10,0.35,9.5,0.687
11,0.35,9.5,0.874
12,0.35,9.5,1.091
13,0.35,9.5,1.339
14,0.35,9.5,1.621
15,0.35,9.5,1.939
16,0.35,9.5,2.293
17,0.35,9.5,2.686
18,0.35,9.5,3.119
2,0.36,9.5,0.014
3,0.36,9.5,0.038
4,0.36,9.5,0.074
5,0.36,9.5,0.125
6,0.36,9.5,0.192
7,0.36,9.5,0.278
8,0.36,9.5,0.385
9,0.36,9.5,0.515
10,0.36,9.5,0.669
11,0.36,9.5,0.851
12,0.36,9.5,1.062
13,0.36,9.5,1.304
14,0.36,9.5,1.579
15,0.36,9.5,1.889
16,0.36,9.5,2.234
17,0.36,9.5,2.617
18,0.36,9.5,3.039
2,0.37,9.5,0.014
3,0.37,9.5,0.037
4,0.37,9.5,0.072
5,0.37,9.5,0.121
6,0.37,9.5,0.187
7,0.37,9.5,0.271
8,0.37,9.5,0.375
9,0.37,9.5,0.502
10,0.37,9.5,0.653
11,0.37,9.5,0.83
12,0.37,9.5,1.036
13,0.37,9.5,1.273
14,0.37,9.5,1.541
15,0.37,9.5,1.843
16,0.37,9.5,2.18
17,0.37,9.5,2.554
18,0.37,9.5,2.964
2,0.38,9.5,0.014
3,0.38,9.5,0.036
4,0.38,9.5,0.07
5,0.38,9.5,0.118
6,0.38,9.5,0.182
7,0.38,9.5,0.264
8,0.38,9.5,0.366
9,0.38,9.5,0.49
10,0.38,9.5,0.637
11,0.38,9.5,0.811
12,0.38,9.5,1.012
13,0.38,9.5,1.243
14,0.38,9.5,1.506
15,0.38,9.5,1.801
16,0.38,9.5,2.13
17,0.38,9.5,2.495
18,0.38,9.5,2.896
2,0.39,9.5,0.013
3,0.39,9.5,0.035
4,0.39,9.5,0.068
5,0.39,9.5,0.116
6,0.39,9.5,0.178
7,0.39,9.5,0.258
8,0.39,9.5,0.358
9,0.39,9.5,0.479
10,0.39,9.5,0.623
11,0.39,9.5,0.793
12,0.39,9.5,0.99
13,0.39,9.5,1.216
14,0.39,9.5,1.473
15,0.39,9.5,1.761
16,0.39,9.5,2.083
17,0.39,9.5,2.44
18,0.39,9.5,2.832
2,0.4,9.5,0.013
3,0.4,9.5,0.034
4,0.4,9.5,0.067
5,0.4,9.5,0.113
6,0.4,9.5,0.174
7,0.4,9.5,0.253
8,0.4,9.5,0.35
9,0.4,9.5,0.469
10,0.4,9.5,0.61
11,0.4,9.5,0.777
12,0.4,9.5,0.97
13,0.4,9.5,1.191
14,0.4,9.5,1.443
15,0.4,9.5,1.725
16,0.4,9.5,2.04
17,0.4,9.5,2.389
18,0.4,9.5,2.773
2,0.1,10,0.073
3,0.1,10,0.207
4,0.1,10,0.416
5,0.1,10,0.711
6,0.1,10,1.099
7,0.1,10,1.589
8,0.1,10,2.188
9,0.1,10,2.901
10,0.1,10,3.734
11,0.1,10,4.69
12,0.1,10,5.776
13,0.1,10,6.995
14,0.1,10,8.352
15,0.1,10,9.854
16,0.1,10,11.505
17,0.1,10,13.311
18,0.1,10,15.278
2,0.11,10,0.065
3,0.11,10,0.18
4,0.11,10,0.36
5,0.11,10,0.613
6,0.11,10,0.948
7,0.11,10,1.372
8,0.11,10,1.888
9,0.11,10,2.504
10,0.11,10,3.221
11,0.11,10,4.046
12,0.11,10,4.981
13,0.11,10,6.033
14,0.11,10,7.206
15,0.11,10,8.504
16,0.11,10,9.933
17,0.11,10,11.499
18,0.11,10,13.207
2,0.12,10,0.058
3,0.12,10,0.158
4,0.12,10,0.315
5,0.12,10,0.536
6,0.12,10,0.83
7,0.12,10,1.2
8,0.12,10,1.652
9,0.12,10,2.19
10,0.12,10,2.817
11,0.12,10,3.538
12,0.12,10,4.356
13,0.12,10,5.277
14,0.12,10,6.305
15,0.12,10,7.444
16,0.12,10,8.701
17,0.12,10,10.08
18,0.12,10,11.585
2,0.13,10,0.052
3,0.13,10,0.14
4,0.13,10,0.279
5,0.13,10,0.475
6,0.13,10,0.735
7,0.13,10,1.063
8,0.13,10,1.462
9,0.13,10,1.937
10,0.13,10,2.492
11,0.13,10,3.13
12,0.13,10,3.855
13,0.13,10,4.671
14,0.13,10,5.584
15,0.13,10,6.597
16,0.13,10,7.716
17,0.13,10,8.945
18,0.13,10,10.29
2,0.14,10,0.047
3,0.14,10,0.125
4,0.14,10,0.249
5,0.14,10,0.425
6,0.14,10,0.657
7,0.14,10,0.95
8,0.14,10,1.307
9,0.14,10,1.731
10,0.14,10,2.227
11,0.14,10,2.797
12,0.14,10,3.446
13,0.14,10,4.178
14,0.14,10,4.997
15,0.14,10,5.908
16,0.14,10,6.915
17,0.14,10,8.023
18,0.14,10,9.238
2,0.15,10,0.042
3,0.15,10,0.113
4,0.15,10,0.225
5,0.15,10,0.383
6,0.15,10,0.593
7,0.15,10,0.857
8,0.15,10,1.178
9,0.15,10,1.56
10,0.15,10,2.007
11,0.15,10,2.522
12,0.15,10,3.108
13,0.15,10,3.77
14,0.15,10,4.513
15,0.15,10,5.339
16,0.15,10,6.255
17,0.15,10,7.264
18,0.15,10,8.37
2,0.16,10,0.039
3,0.16,10,0.103
4,0.16,10,0.204
5,0.16,10,0.348
6,0.16,10,0.539
7,0.16,10,0.778
8,0.16,10,1.07
9,0.16,10,1.417
10,0.16,10,1.823
11,0.16,10,2.292
12,0.16,10,2.826
13,0.16,10,3.43
14,0.16,10,4.108
15,0.16,10,4.865
16,0.16,10,5.704
17,0.16,10,6.629
18,0.16,10,7.646
2,0.17,10,0.036
3,0.17,10,0.094
4,0.17,10,0.187
5,0.17,10,0.319
6,0.17,10,0.493
7,0.17,10,0.712
8,0.17,10,0.978
9,0.17,10,1.296
10,0.17,10,1.668
11,0.17,10,2.097
12,0.17,10,2.587
