Sqrt(A) (m),Rn,t (cm),Dmax (mm)
17,0.18,11,3.405
18,0.18,11,3.9
2,0.19,11,0.025
3,0.19,11,0.064
4,0.19,11,0.123
5,0.19,11,0.203
6,0.19,11,0.305
7,0.19,11,0.429
8,0.19,11,0.576
9,0.19,11,0.745
10,0.19,11,0.937
11,0.19,11,1.152
12,0.19,11,1.396
13,0.19,11,1.682
14,0.19,11,2.001
15,0.19,11,2.354
16,0.19,11,2.741
17,0.19,11,3.166
18,0.19,11,3.628
2,0.2,11,0.024
3,0.2,11,0.059
4,0.2,11,0.114
5,0.2,11,0.188
6,0.2,11,0.282
7,0.2,11,0.397
8,0.2,11,0.532
9,0.2,11,0.688
10,0.2,11,0.865
11,0.2,11,1.063
12,0.2,11,1.301
13,0.2,11,1.569
14,0.2,11,1.868
15,0.2,11,2.198
16,0.2,11,2.562
17,0.2,11,2.96
18,0.2,11,3.394
2,0.21,11,0.022
3,0.21,11,0.055
4,0.21,11,0.106
5,0.21,11,0.175
6,0.21,11,0.263
7,0.21,11,0.369
8,0.21,11,0.495
9,0.21,11,0.639
10,0.21,11,0.803
11,0.21,11,0.996
12,0.21,11,1.219
13,0.21,11,1.471
14,0.21,11,1.752
15,0.21,11,2.063
16,0.21,11,2.406
17,0.21,11,2.782
18,0.21,11,3.192
2,0.22,11,0.021
3,0.22,11,0.052
4,0.22,11,0.099
5,0.22,11,0.164
6,0.22,11,0.245
7,0.22,11,0.345
8,0.22,11,0.462
9,0.22,11,0.596
10,0.22,11,0.751
11,0.22,11,0.937
12,0.22,11,1.148
13,0.22,11,1.386
14,0.22,11,1.652
15,0.22,11,1.946
16,0.22,11,2.271
17,0.22,11,2.627
18,0.22,11,3.016
2,0.23,11,0.019
3,0.23,11,0.049
4,0.23,11,0.093
5,0.23,11,0.154
6,0.23,11,0.23
7,0.23,11,0.323
8,0.23,11,0.433
9,0.23,11,0.559
10,0.23,11,0.709
11,0.23,11,0.885
12,0.23,11,1.086
13,0.23,11,1.312
14,0.23,11,1.564
15,0.23,11,1.844
16,0.23,11,2.153
17,0.23,11,2.492
18,0.23,11,2.862
2,0.24,11,0.018
3,0.24,11,0.046
4,0.24,11,0.088
5,0.24,11,0.145
6,0.24,11,0.217
7,0.24,11,0.305
8,0.24,11,0.407
9,0.24,11,0.526
10,0.24,11,0.672
11,0.24,11,0.84
12,0.24,11,1.031
13,0.24,11,1.246
14,0.24,11,1.487
15,0.24,11,1.754
16,0.24,11,2.049
17,0.24,11,2.373
18,0.24,11,2.726
2,0.25,11,0.017
3,0.25,11,0.044
4,0.25,11,0.083
5,0.25,11,0.137
6,0.25,11,0.205
7,0.25,11,0.288
8,0.25,11,0.385
9,0.25,11,0.501
10,0.25,11,0.64
11,0.25,11,0.8
12,0.25,11,0.983
13,0.25,11,1.189
14,0.25,11,1.419
15,0.25,11,1.675
16,0.25,11,1.957
17,0.25,11,2.268
18,0.25,11,2.607
2,0.26,11,0.017
3,0.26,11,0.041
4,0.26,11,0.079
5,0.26,11,0.13
6,0.26,11,0.195
7,0.26,11,0.273
8,0.26,11,0.365
9,0.26,11,0.478
10,0.26,11,0.612
11,0.26,11,0.765
12,0.26,11,0.94
13,0.26,11,1.138
14,0.26,11,1.359
15,0.26,11,1.605
16,0.26,11,1.876
17,0.26,11,2.175
18,0.26,11,2.501
2,0.27,11,0.016
3,0.27,11,0.04
4,0.27,11,0.076
5,0.27,11,0.124
6,0.27,11,0.185
7,0.27,11,0.26
8,0.27,11,0.348
9,0.27,11,0.458
10,0.27,11,0.586
11,0.27,11,0.734
12,0.27,11,0.902
13,0.27,11,1.092
14,0.27,11,1.305
15,0.27,11,1.542
16,0.27,11,1.804
17,0.27,11,2.092
18,0.27,11,2.407
2,0.28,11,0.015
3,0.28,11,0.038
4,0.28,11,0.072
5,0.28,11,0.119
6,0.28,11,0.177
7,0.28,11,0.248
8,0.28,11,0.334
9,0.28,11,0.44
10,0.28,11,0.564
11,0.28,11,0.706
12,0.28,11,0.868
13,0.28,11,1.052
14,0.28,11,1.258
15,0.28,11,1.487
16,0.28,11,1.74
17,0.28,11,2.019
18,0.28,11,2.324
2,0.29,11,0.014
3,0.29,11,0.036
4,0.29,11,0.069
5,0.29,11,0.114
6,0.29,11,0.17
7,0.29,11,0.237
8,0.29,11,0.322
9,0.29,11,0.424
10,0.29,11,0.543
11,0.29,11,0.681
12,0.29,11,0.838
13,0.29,11,1.016
14,0.29,11,1.215
15,0.29,11,1.437
16,0.29,11,1.683
17,0.29,11,1.953
18,0.29,11,2.249
2,0.3,11,0.014
3,0.3,11,0.035
4,0.3,11,0.067
5,0.3,11,0.109
6,0.3,11,0.163
7,0.3,11,0.228
8,0.3,11,0.311
9,0.3,11,0.41
10,0.3,11,0.525
11,0.3,11,0.659
12,0.3,11,0.811
13,0.3,11,0.984
14,0.3,11,1.177
15,0.3,11,1.393
16,0.3,11,1.631
17,0.3,11,1.894
18,0.3,11,2.183
2,0.31,11,0.013
3,0.31,11,0.034
4,0.31,11,0.064
5,0.31,11,0.105
6,0.31,11,0.157
7,0.31,11,0.221
8,0.31,11,0.301
9,0.31,11,0.397
10,0.31,11,0.509
11,0.31,11,0.639
12,0.31,11,0.787
13,0.31,11,0.955
14,0.31,11,1.143
15,0.31,11,1.353
16,0.31,11,1.585
17,0.31,11,1.842
18,0.31,11,2.123
2,0.32,11,0.013
3,0.32,11,0.033
4,0.32,11,0.062
5,0.32,11,0.101
6,0.32,11,0.151
7,0.32,11,0.214
8,0.32,11,0.292
9,0.32,11,0.385
10,0.32,11,0.494
11,0.32,11,0.621
12,0.32,11,0.765
13,0.32,11,0.929
14,0.32,11,1.112
15,0.32,11,1.317
16,0.32,11,1.544
17,0.32,11,1.795
18,0.32,11,2.069
2,0.33,11,0.013
3,0.33,11,0.032
4,0.33,11,0.06
5,0.33,11,0.098
6,0.33,11,0.146
7,0.33,11,0.208
8,0.33,11,0.284
9,0.33,11,0.375
10,0.33,11,0.481
11,0.33,11,0.605
12,0.33,11,0.745
13,0.33,11,0.905
14,0.33,11,1.085
15,0.33,11,1.285
16,0.33,11,1.507
17,0.33,11,1.752
18,0.33,11,2.021
2,0.34,11,0.012
3,0.34,11,0.031
4,0.34,11,0.058
5,0.34,11,0.095
6,0.34,11,0.142
7,0.34,11,0.203
8,0.34,11,0.277
9,0.34,11,0.366
10,0.34,11,0.47
11,0.34,11,0.59
12,0.34,11,0.728
13,0.34,11,0.884
14,0.34,11,1.06
15,0.34,11,1.256
16,0.34,11,1.474
17,0.34,11,1.714
18,0.34,11,1.978
2,0.35,11,0.012
3,0.35,11,0.03
4,0.35,11,0.057
5,0.35,11,0.092
6,0.35,11,0.138
7,0.35,11,0.198
8,0.35,11,0.27
9,0.35,11,0.357
10,0.35,11,0.459
11,0.35,11,0.577
12,0.35,11,0.712
13,0.35,11,0.865
14,0.35,11,1.038
15,0.35,11,1.23
16,0.35,11,1.444
17,0.35,11,1.68
18,0.35,11,1.94
2,0.36,11,0.012
3,0.36,11,0.029
4,0.36,11,0.055
5,0.36,11,0.09
6,0.36,11,0.135
7,0.36,11,0.193
8,0.36,11,0.264
9,0.36,11,0.349
10,0.36,11,0.449
11,0.36,11,0.565
12,0.36,11,0.698
13,0.36,11,0.848
14,0.36,11,1.017
15,0.36,11,1.207
16,0.36,11,1.417
17,0.36,11,1.65
18,0.36,11,1.905
2,0.37,11,0.011
3,0.37,11,0.028
4,0.37,11,0.054
5,0.37,11,0.088
6,0.37,11,0.132
7,0.37,11,0.189
8,0.37,11,0.259
9,0.37,11,0.343
10,0.37,11,0.441
11,0.37,11,0.554
12,0.37,11,0.685
13,0.37,11,0.833
14,0.37,11,0.999
15,0.37,11,1.186
16,0.37,11,1.393
17,0.37,11,1.622
18,0.37,11,1.874
2,0.38,11,0.011
3,0.38,11,0.028
4,0.38,11,0.052
5,0.38,11,0.086
6,0.38,11,0.13
7,0.38,11,0.186
8,0.38,11,0.254
9,0.38,11,0.336
10,0.38,11,0.433
11,0.38,11,0.545
12,0.38,11,0.673
13,0.38,11,0.819
14,0.38,11,0.983
15,0.38,11,1.167
16,0.38,11,1.371
17,0.38,11,1.597
18,0.38,11,1.846
2,0.39,11,0.011
3,0.39,11,0.027
4,0.39,11,0.051
5,0.39,11,0.084
6,0.39,11,0.127
7,0.39,11,0.183
8,0.39,11,0.25
9,0.39,11,0.331
10,0.39,11,0.426
11,0.39,11,0.536
12,0.39,11,0.663
13,0.39,11,0.806
14,0.39,11,0.969
15,0.39,11,1.15
16,0.39,11,1.352
17,0.39,11,1.575
18,0.39,11,1.821
2,0.4,11,0.011
3,0.4,11,0.027
4,0.4,11,0.05
5,0.4,11,0.082
6,0.4,11,0.125
7,0.4,11,0.18
8,0.4,11,0.246
9,0.4,11,0.326
10,0.4,11,0.419
11,0.4,11,0.528
12,0.4,11,0.653
13,0.4,11,0.795
14,0.4,11,0.955
15,0.4,11,1.135
16,0.4,11,1.334
17,0.4,11,1.555
18,0.4,11,1.798
2,0.1,11.5,0.058
3,0.1,11.5,0.168
4,0.1,11.5,0.334
5,0.1,11.5,0.558
6,0.1,11.5,0.844
7,0.1,11.5,1.196
8,0.1,11.5,1.615
9,0.1,11.5,2.105
10,0.1,11.5,2.665
11,0.1,11.5,3.297
12,0.1,11.5,4.002
13,0.1,11.5,4.779
14,0.1,11.5,5.629
15,0.1,11.5,6.551
16,0.1,11.5,7.547
17,0.1,11.5,8.617
18,0.1,11.5,9.76
2,0.11,11.5,0.052
3,0.11,11.5,0.146
4,0.11,11.5,0.286
5,0.11,11.5,0.477
6,0.11,11.5,0.721
7,0.11,11.5,1.02
8,0.11,11.5,1.377
9,0.11,11.5,1.794
10,0.11,11.5,2.27
11,0.11,11.5,2.806
12,0.11,11.5,3.403
13,0.11,11.5,4.06
14,0.11,11.5,4.779
15,0.11,11.5,5.558
16,0.11,11.5,6.399
17,0.11,11.5,7.301
18,0.11,11.5,8.266
2,0.12,11.5,0.047
3,0.12,11.5,0.128
4,0.12,11.5,0.249
5,0.12,11.5,0.414
6,0.12,11.5,0.624
7,0.12,11.5,0.883
8,0.12,11.5,1.192
9,0.12,11.5,1.552
10,0.12,11.5,1.962
11,0.12,11.5,2.423
12,0.12,11.5,2.936
13,0.12,11.5,3.501
14,0.12,11.5,4.118
15,0.12,11.5,4.786
16,0.12,11.5,5.507
17,0.12,11.5,6.281
18,0.12,11.5,7.107
2,0.13,11.5,0.042
3,0.13,11.5,0.113
4,0.13,11.5,0.219
5,0.13,11.5,0.363
6,0.13,11.5,0.548
7,0.13,11.5,0.775
8,0.13,11.5,1.045
9,0.13,11.5,1.359
10,0.13,11.5,1.717
11,0.13,11.5,2.119
12,0.13,11.5,2.566
13,0.13,11.5,3.057
14,0.13,11.5,3.593
15,0.13,11.5,4.175
16,0.13,11.5,4.801
17,0.13,11.5,5.473
18,0.13,11.5,6.191
2,0.14,11.5,0.038
3,0.14,11.5,0.101
4,0.14,11.5,0.195
5,0.14,11.5,0.322
6,0.14,11.5,0.486
7,0.14,11.5,0.687
8,0.14,11.5,0.926
9,0.14,11.5,1.203
10,0.14,11.5,1.519
11,0.14,11.5,1.873
12,0.14,11.5,2.267
13,0.14,11.5,2.699
14,0.14,11.5,3.171
15,0.14,11.5,3.682
16,0.14,11.5,4.233
17,0.14,11.5,4.825
18,0.14,11.5,5.511
2,0.15,11.5,0.035
3,0.15,11.5,0.091
4,0.15,11.5,0.174
5,0.15,11.5,0.289
6,0.15,11.5,0.435
7,0.15,11.5,0.615
8,0.15,11.5,0.828
9,0.15,11.5,1.075
10,0.15,11.5,1.356
11,0.15,11.5,1.672
12,0.15,11.5,2.021
13,0.15,11.5,2.406
14,0.15,11.5,2.825
15,0.15,11.5,3.279
16,0.15,11.5,3.778
17,0.15,11.5,4.35
18,0.15,11.5,4.972
2,0.16,11.5,0.032
3,0.16,11.5,0.082
4,0.16,11.5,0.158
5,0.16,11.5,0.261
6,0.16,11.5,0.393
7,0.16,11.5,0.555
8,0.16,11.5,0.747
9,0.16,11.5,0.969
10,0.16,11.5,1.221
11,0.16,11.5,1.504
12,0.16,11.5,1.818
13,0.16,11.5,2.163
14,0.16,11.5,2.538
15,0.16,11.5,2.956
16,0.16,11.5,3.435
17,0.16,11.5,3.957
18,0.16,11.5,4.525
2,0.17,11.5,0.029
3,0.17,11.5,0.075
4,0.17,11.5,0.144
5,0.17,11.5,0.237
6,0.17,11.5,0.358
7,0.17,11.5,0.504
8,0.17,11.5,0.678
9,0.17,11.5,0.879
10,0.17,11.5,1.108
11,0.17,11.5,1.364
12,0.17,11.5,1.647
13,0.17,11.5,1.959
14,0.17,11.5,2.305
15,0.17,11.5,2.707
16,0.17,11.5,3.147
17,0.17,11.5,3.628
18,0.17,11.5,4.152
2,0.18,11.5,0.027
3,0.18,11.5,0.069
4,0.18,11.5,0.132
5,0.18,11.5,0.218
6,0.18,11.5,0.327
7,0.18,11.5,0.462
8,0.18,11.5,0.62
9,0.18,11.5,0.804
10,0.18,11.5,1.012
11,0.18,11.5,1.245
12,0.18,11.5,1.503
13,0.18,11.5,1.788
14,0.18,11.5,2.125
15,0.18,11.5,2.496
16,0.18,11.5,2.904
17,0.18,11.5,3.35
18,0.18,11.5,3.836
2,0.19,11.5,0.025
3,0.19,11.5,0.063
4,0.19,11.5,0.121
5,0.19,11.5,0.201
6,0.19,11.5,0.302
7,0.19,11.5,0.425
8,0.19,11.5,0.571
9,0.19,11.5,0.739
10,0.19,11.5,0.929
11,0.19,11.5,1.143
12,0.19,11.5,1.38
13,0.19,11.5,1.658
14,0.19,11.5,1.971
15,0.19,11.5,2.317
16,0.19,11.5,2.697
17,0.19,11.5,3.113
18,0.19,11.5,3.566
2,0.2,11.5,0.023
3,0.2,11.5,0.059
4,0.2,11.5,0.113
5,0.2,11.5,0.186
6,0.2,11.5,0.279
7,0.2,11.5,0.393
8,0.2,11.5,0.528
9,0.2,11.5,0.683
10,0.2,11.5,0.859
11,0.2,11.5,1.056
12,0.2,11.5,1.283
13,0.2,11.5,1.546
14,0.2,11.5,1.839
15,0.2,11.5,2.163
16,0.2,11.5,2.519
17,0.2,11.5,2.91
18,0.2,11.5,3.335
2,0.21,11.5,0.022
3,0.21,11.5,0.055
4,0.21,11.5,0.105
5,0.21,11.5,0.173
6,0.21,11.5,0.26
7,0.21,11.5,0.366
8,0.21,11.5,0.49
9,0.21,11.5,0.634
10,0.21,11.5,0.797
11,0.21,11.5,0.981
12,0.21,11.5,1.201
13,0.21,11.5,1.449
14,0.21,11.5,1.724
15,0.21,11.5,2.03
16,0.21,11.5,2.366
17,0.21,11.5,2.734
18,0.21,11.5,3.135
2,0.22,11.5,0.02
3,0.22,11.5,0.051
4,0.22,11.5,0.098
5,0.22,11.5,0.162
6,0.22,11.5,0.243
7,0.22,11.5,0.342
8,0.22,11.5,0.458
9,0.22,11.5,0.592
10,0.22,11.5,0.744
11,0.22,11.5,0.923
12,0.22,11.5,1.131
13,0.22,11.5,1.364
14,0.22,11.5,1.625
15,0.22,11.5,1.914
16,0.22,11.5,2.232
17,0.22,11.5,2.58
18,0.22,11.5,2.961
2,0.23,11.5,0.019
3,0.23,11.5,0.048
4,0.23,11.5,0.092
5,0.23,11.5,0.152
6,0.23,11.5,0.228
7,0.23,11.5,0.321
8,0.23,11.5,0.429
9,0.23,11.5,0.555
10,0.23,11.5,0.699
11,0.23,11.5,0.872
12,0.23,11.5,1.069
13,0.23,11.5,1.291
14,0.23,11.5,1.538
15,0.23,11.5,1.812
16,0.23,11.5,2.115
17,0.23,11.5,2.446
18,0.23,11.5,2.808
2,0.24,11.5,0.018
3,0.24,11.5,0.046
4,0.24,11.5,0.087
5,0.24,11.5,0.144
6,0.24,11.5,0.215
7,0.24,11.5,0.302
8,0.24,11.5,0.404
9,0.24,11.5,0.522
10,0.24,11.5,0.663
11,0.24,11.5,0.828
12,0.24,11.5,1.015
13,0.24,11.5,1.226
14,0.24,11.5,1.462
15,0.24,11.5,1.723
16,0.24,11.5,2.012
17,0.24,11.5,2.329
18,0.24,11.5,2.674
2,0.25,11.5,0.017
3,0.25,11.5,0.043
4,0.25,11.5,0.083
5,0.25,11.5,0.136
6,0.25,11.5,0.203
7,0.25,11.5,0.285
8,0.25,11.5,0.382
9,0.25,11.5,0.494
10,0.25,11.5,0.631
11,0.25,11.5,0.788
12,0.25,11.5,0.967
13,0.25,11.5,1.169
14,0.25,11.5,1.394
15,0.25,11.5,1.645
16,0.25,11.5,1.921
17,0.25,11.5,2.225
18,0.25,11.5,2.556
2,0.26,11.5,0.016
3,0.26,11.5,0.041
4,0.26,11.5,0.078
5,0.26,11.5,0.129
6,0.26,11.5,0.193
7,0.26,11.5,0.271
8,0.26,11.5,0.362
9,0.26,11.5,0.471
10,0.26,11.5,0.602
11,0.26,11.5,0.753
12,0.26,11.5,0.925
13,0.26,11.5,1.118
14,0.26,11.5,1.335
15,0.26,11.5,1.575
16,0.26,11.5,1.841
17,0.26,11.5,2.133
18,0.26,11.5,2.452
2,0.27,11.5,0.016
3,0.27,11.5,0.039
4,0.27,11.5,0.075
5,0.27,11.5,0.123
6,0.27,11.5,0.184
7,0.27,11.5,0.258
8,0.27,11.5,0.345
9,0.27,11.5,0.451
10,0.27,11.5,0.577
11,0.27,11.5,0.722
12,0.27,11.5,0.887
13,0.27,11.5,1.073
14,0.27,11.5,1.282
15,0.27,11.5,1.514
16,0.27,11.5,1.77
17,0.27,11.5,2.051
18,0.27,11.5,2.359
2,0.28,11.5,0.015
3,0.28,11.5,0.037
4,0.28,11.5,0.071
5,0.28,11.5,0.117
6,0.28,11.5,0.176
7,0.28,11.5,0.246
8,0.28,11.5,0.33
9,0.28,11.5,0.434
10,0.28,11.5,0.555
11,0.28,11.5,0.694
12,0.28,11.5,0.854
13,0.28,11.5,1.033
14,0.28,11.5,1.235
15,0.28,11.5,1.459
16,0.28,11.5,1.706
17,0.28,11.5,1.978
18,0.28,11.5,2.276
2,0.29,11.5,0.014
3,0.29,11.5,0.036
4,0.29,11.5,0.069
5,0.29,11.5,0.113
6,0.29,11.5,0.168
7,0.29,11.5,0.236
8,0.29,11.5,0.317
9,0.29,11.5,0.418
10,0.29,11.5,0.535
11,0.29,11.5,0.67
12,0.29,11.5,0.824
13,0.29,11.5,0.998
14,0.29,11.5,1.193
15,0.29,11.5,1.41
16,0.29,11.5,1.649
17,0.29,11.5,1.913
18,0.29,11.5,2.203
2,0.3,11.5,0.014
3,0.3,11.5,0.035
4,0.3,11.5,0.066
5,0.3,11.5,0.108
6,0.3,11.5,0.161
7,0.3,11.5,0.226
8,0.3,11.5,0.306
9,0.3,11.5,0.403
10,0.3,11.5,0.517
11,0.3,11.5,0.648
12,0.3,11.5,0.797
13,0.3,11.5,0.966
14,0.3,11.5,1.155
15,0.3,11.5,1.366
16,0.3,11.5,1.599
17,0.3,11.5,1.855
18,0.3,11.5,2.137
2,0.31,11.5,0.013
3,0.31,11.5,0.033
4,0.31,11.5,0.063
5,0.31,11.5,0.104
6,0.31,11.5,0.155
7,0.31,11.5,0.218
8,0.31,11.5,0.297
9,0.31,11.5,0.391
10,0.31,11.5,0.501
11,0.31,11.5,0.628
12,0.31,11.5,0.773
13,0.31,11.5,0.937
14,0.31,11.5,1.121
15,0.31,11.5,1.326
16,0.31,11.5,1.553
17,0.31,11.5,1.803
18,0.31,11.5,2.077
2,0.32,11.5,0.013
3,0.32,11.5,0.032
4,0.32,11.5,0.061
5,0.32,11.5,0.101
6,0.32,11.5,0.15
7,0.32,11.5,0.211
8,0.32,11.5,0.288
9,0.32,11.5,0.379
10,0.32,11.5,0.486
11,0.32,11.5,0.61
12,0.32,11.5,0.751
13,0.32,11.5,0.911
14,0.32,11.5,1.091
15,0.32,11.5,1.291
16,0.32,11.5,1.512
17,0.32,11.5,1.757
18,0.32,11.5,2.025
2,0.33,11.5,0.012
3,0.33,11.5,0.031
4,0.33,11.5,0.059
5,0.33,11.5,0.097
6,0.33,11.5,0.145
7,0.33,11.5,0.205
8,0.33,11.5,0.28
9,0.33,11.5,0.369
10,0.33,11.5,0.473
11,0.33,11.5,0.594
12,0.33,11.5,0.732
13,0.33,11.5,0.888
14,0.33,11.5,1.063
15,0.33,11.5,1.259
16,0.33,11.5,1.476
17,0.33,11.5,1.715
18,0.33,11.5,1.977
2,0.34,11.5,0.012
3,0.34,11.5,0.03
4,0.34,11.5,0.058
5,0.34,11.5,0.094
6,0.34,11.5,0.141
7,0.34,11.5,0.2
8,0.34,11.5,0.273
9,0.34,11.5,0.36
10,0.34,11.5,0.462
11,0.34,11.5,0.58
12,0.34,11.5,0.714
13,0.34,11.5,0.867
14,0.34,11.5,1.039
15,0.34,11.5,1.23
16,0.34,11.5,1.443
17,0.34,11.5,1.677
18,0.34,11.5,1.934
2,0.35,11.5,0.012
3,0.35,11.5,0.029
4,0.35,11.5,0.056
5,0.35,11.5,0.092
6,0.35,11.5,0.137
7,0.35,11.5,0.195
8,0.35,11.5,0.266
9,0.35,11.5,0.351
10,0.35,11.5,0.451
11,0.35,11.5,0.567
12,0.35,11.5,0.699
13,0.35,11.5,0.848
14,0.35,11.5,1.017
15,0.35,11.5,1.205
16,0.35,11.5,1.413
17,0.35,11.5,1.643
18,0.35,11.5,1.896
2,0.36,11.5,0.011
3,0.36,11.5,0.029
4,0.36,11.5,0.054
5,0.36,11.5,0.089
6,0.36,11.5,0.133
7,0.36,11.5,0.191
8,0.36,11.5,0.26
9,0.36,11.5,0.344
10,0.36,11.5,0.442
11,0.36,11.5,0.555
12,0.36,11.5,0.684
13,0.36,11.5,0.831
14,0.36,11.5,0.997
15,0.36,11.5,1.182
16,0.36,11.5,1.387
17,0.36,11.5,1.613
18,0.36,11.5,1.861
2,0.37,11.5,0.011
3,0.37,11.5,0.028
4,0.37,11.5,0.053
5,0.37,11.5,0.087
6,0.37,11.5,0.13
7,0.37,11.5,0.187
8,0.37,11.5,0.255
9,0.37,11.5,0.337
10,0.37,11.5,0.433
11,0.37,11.5,0.544
12,0.37,11.5,0.672
13,0.37,11.5,0.816
14,0.37,11.5,0.979
15,0.37,11.5,1.161
16,0.37,11.5,1.363
17,0.37,11.5,1.585
18,0.37,11.5,1.83
2,0.38,11.5,0.011
3,0.38,11.5,0.027
4,0.38,11.5,0.052
5,0.38,11.5,0.085
6,0.38,11.5,0.128
7,0.38,11.5,0.183
8,0.38,11.5,0.25
9,0.38,11.5,0.331
10,0.38,11.5,0.425
11,0.38,11.5,0.535
12,0.38,11.5,0.66
13,0.38,11.5,0.802
14,0.38,11.5,0.963
15,0.38,11.5,1.142
16,0.38,11.5,1.341
17,0.38,11.5,1.561
18,0.38,11.5,1.803
2,0.39,11.5,0.011
3,0.39,11.5,0.027
4,0.39,11.5,0.051
5,0.39,11.5,0.083
6,0.39,11.5,0.126
7,0.39,11.5,0.18
8,0.39,11.5,0.246
9,0.39,11.5,0.325
10,0.39,11.5,0.418
11,0.39,11.5,0.526
12,0.39,11.5,0.65
13,0.39,11.5,0.79
14,0.39,11.5,0.948
15,0.39,11.5,1.125
16,0.39,11.5,1.322
17,0.39,11.5,1.539
18,0.39,11.5,1.778
2,0.4,11.5,0.011
3,0.4,11.5,0.026
4,0.4,11.5,0.05
5,0.4,11.5,0.082
6,0.4,11.5,0.124
7,0.4,11.5,0.177
8,0.4,11.5,0.242
9,0.4,11.5,0.32
10,0.4,11.5,0.412
11,0.4,11.5,0.518
12,0.4,11.5,0.64
13,0.4,11.5,0.779
14,0.4,11.5,0.935
15,0.4,11.5,1.11
16,0.4,11.5,1.304
17,0.4,11.5,1.519
18,0.4,11.5,1.756
2,0.1,12,0.056
3,0.1,12,0.164
4,0.1,12,0.329
5,0.1,12,0.551
6,0.1,12,0.835
7,0.1,12,1.183
8,0.1,12,1.598
9,0.1,12,2.083
10,0.1,12,2.638
11,0.1,12,3.265
12,0.1,12,3.964
13,0.1,12,4.735
14,0.1,12,5.579
15,0.1,12,6.496
16,0.1,12,7.486
17,0.1,12,8.549
18,0.1,12,9.686
2,0.11,12,0.05
3,0.11,12,0.143
4,0.11,12,0.283
5,0.11,12,0.471
6,0.11,12,0.713
7,0.11,12,1.009
8,0.11,12,1.363
9,0.11,12,1.776
10,0.11,12,2.248
11,0.11,12,2.78
12,0.11,12,3.372
13,0.11,12,4.025
14,0.11,12,4.739
15,0.11,12,5.514
16,0.11,12,6.35
17,0.11,12,7.247
18,0.11,12,8.206
2,0.12,12,0.045
3,0.12,12,0.126
4,0.12,12,0.246
5,0.12,12,0.409
6,0.12,12,0.618
7,0.12,12,0.874
8,0.12,12,1.18
9,0.12,12,1.536
10,0.12,12,1.943
11,0.12,12,2.401
12,0.12,12,2.911
13,0.12,12,3.472
14,0.12,12,4.085
15,0.12,12,4.75
16,0.12,12,5.467
17,0.12,12,6.236
18,0.12,12,7.058
2,0.13,12,0.041
3,0.13,12,0.111
4,0.13,12,0.216
5,0.13,12,0.359
6,0.13,12,0.542
7,0.13,12,0.767
8,0.13,12,1.035
9,0.13,12,1.346
10,0.13,12,1.701
11,0.13,12,2.101
12,0.13,12,2.545
13,0.13,12,3.033
14,0.13,12,3.566
15,0.13,12,4.144
16,0.13,12,4.767
17,0.13,12,5.436
18,0.13,12,6.15
2,0.14,12,0.037
3,0.14,12,0.099
4,0.14,12,0.192
5,0.14,12,0.319
6,0.14,12,0.481
7,0.14,12,0.68
8,0.14,12,0.917
9,0.14,12,1.192
10,0.14,12,1.505
11,0.14,12,1.858
12,0.14,12,2.249
13,0.14,12,2.678
14,0.14,12,3.148
15,0.14,12,3.656
16,0.14,12,4.204
17,0.14,12,4.792
18,0.14,12,5.435
2,0.15,12,0.034
3,0.15,12,0.089
4,0.15,12,0.172
5,0.15,12,0.286
6,0.15,12,0.431
7,0.15,12,0.609
8,0.15,12,0.82
9,0.15,12,1.066
10,0.15,12,1.345
11,0.15,12,1.658
12,0.15,12,2.006
13,0.15,12,2.388
14,0.15,12,2.805
15,0.15,12,3.257
16,0.15,12,3.744
17,0.15,12,4.29
18,0.15,12,4.901
2,0.16,12,0.031
3,0.16,12,0.081
4,0.16,12,0.156
5,0.16,12,0.258
6,0.16,12,0.389
7,0.16,12,0.549
8,0.16,12,0.74
9,0.16,12,0.96
10,0.16,12,1.211
11,0.16,12,1.492
12,0.16,12,1.804
13,0.16,12,2.147
14,0.16,12,2.521
15,0.16,12,2.926
16,0.16,12,3.387
17,0.16,12,3.901
18,0.16,12,4.459
2,0.17,12,0.029
3,0.17,12,0.074
4,0.17,12,0.142
5,0.17,12,0.235
6,0.17,12,0.354
7,0.17,12,0.5
8,0.17,12,0.672
9,0.17,12,0.872
10,0.17,12,1.099
11,0.17,12,1.353
12,0.17,12,1.636
13,0.17,12,1.945
14,0.17,12,2.283
15,0.17,12,2.669
16,0.17,12,3.102
17,0.17,12,3.575
18,0.17,12,4.089
2,0.18,12,0.026
3,0.18,12,0.068
4,0.18,12,0.13
5,0.18,12,0.215
6,0.18,12,0.324
7,0.18,12,0.457
8,0.18,12,0.615
9,0.18,12,0.797
10,0.18,12,1.004
11,0.18,12,1.236
12,0.18,12,1.492
13,0.18,12,1.775
14,0.18,12,2.095
15,0.18,12,2.46
16,0.18,12,2.861
17,0.18,12,3.3
18,0.18,12,3.776
2,0.19,12,0.025
3,0.19,12,0.063
4,0.19,12,0.12
5,0.19,12,0.199
6,0.19,12,0.299
7,0.19,12,0.421
8,0.19,12,0.566
9,0.19,12,0.733
10,0.19,12,0.922
11,0.19,12,1.135
12,0.19,12,1.37
13,0.19,12,1.635
14,0.19,12,1.943
15,0.19,12,2.283
16,0.19,12,2.656
17,0.19,12,3.065
18,0.19,12,3.509
2,0.2,12,0.023
3,0.2,12,0.058
4,0.2,12,0.111
