Sqrt(A) (m),Rn,t (cm),Dmax (mm)
18,0.18,11,3.837
2,0.19,11,0.025
3,0.19,11,0.062
4,0.19,11,0.119
5,0.19,11,0.196
6,0.19,11,0.294
7,0.19,11,0.413
8,0.19,11,0.553
9,0.19,11,0.715
10,0.19,11,0.907
11,0.19,11,1.129
12,0.19,11,1.379
13,0.19,11,1.66
14,0.19,11,1.973
15,0.19,11,2.318
16,0.19,11,2.698
17,0.19,11,3.113
18,0.19,11,3.566
2,0.2,11,0.023
3,0.2,11,0.058
4,0.2,11,0.111
5,0.2,11,0.182
6,0.2,11,0.272
7,0.2,11,0.382
8,0.2,11,0.512
9,0.2,11,0.663
10,0.2,11,0.844
11,0.2,11,1.051
12,0.2,11,1.285
13,0.2,11,1.547
14,0.2,11,1.84
15,0.2,11,2.163
16,0.2,11,2.519
17,0.2,11,2.908
18,0.2,11,3.332
2,0.21,11,0.021
3,0.21,11,0.054
4,0.21,11,0.103
5,0.21,11,0.169
6,0.21,11,0.254
7,0.21,11,0.355
8,0.21,11,0.475
9,0.21,11,0.62
10,0.21,11,0.789
11,0.21,11,0.983
12,0.21,11,1.203
13,0.21,11,1.449
14,0.21,11,1.724
15,0.21,11,2.028
16,0.21,11,2.363
17,0.21,11,2.73
18,0.21,11,3.13
2,0.22,11,0.02
3,0.22,11,0.051
4,0.22,11,0.096
5,0.22,11,0.158
6,0.22,11,0.237
7,0.22,11,0.332
8,0.22,11,0.444
9,0.22,11,0.582
10,0.22,11,0.742
11,0.22,11,0.924
12,0.22,11,1.131
13,0.22,11,1.364
14,0.22,11,1.624
15,0.22,11,1.911
16,0.22,11,2.228
17,0.22,11,2.575
18,0.22,11,2.954
2,0.23,11,0.019
3,0.23,11,0.048
4,0.23,11,0.091
5,0.23,11,0.149
6,0.23,11,0.222
7,0.23,11,0.311
8,0.23,11,0.419
9,0.23,11,0.549
10,0.23,11,0.7
11,0.23,11,0.873
12,0.23,11,1.069
13,0.23,11,1.29
14,0.23,11,1.536
15,0.23,11,1.809
16,0.23,11,2.11
17,0.23,11,2.44
18,0.23,11,2.8
2,0.24,11,0.018
3,0.24,11,0.045
4,0.24,11,0.085
5,0.24,11,0.14
6,0.24,11,0.21
7,0.24,11,0.293
8,0.24,11,0.397
9,0.24,11,0.52
10,0.24,11,0.663
11,0.24,11,0.828
12,0.24,11,1.014
13,0.24,11,1.224
14,0.24,11,1.459
15,0.24,11,1.719
16,0.24,11,2.006
17,0.24,11,2.321
18,0.24,11,2.665
2,0.25,11,0.017
3,0.25,11,0.042
4,0.25,11,0.081
5,0.25,11,0.133
6,0.25,11,0.198
7,0.25,11,0.278
8,0.25,11,0.377
9,0.25,11,0.494
10,0.25,11,0.631
11,0.25,11,0.788
12,0.25,11,0.966
13,0.25,11,1.166
14,0.25,11,1.39
15,0.25,11,1.639
16,0.25,11,1.914
17,0.25,11,2.215
18,0.25,11,2.545
2,0.26,11,0.016
3,0.26,11,0.04
4,0.26,11,0.077
5,0.26,11,0.126
6,0.26,11,0.188
7,0.26,11,0.265
8,0.26,11,0.359
9,0.26,11,0.472
10,0.26,11,0.602
11,0.26,11,0.752
12,0.26,11,0.923
13,0.26,11,1.115
14,0.26,11,1.33
15,0.26,11,1.568
16,0.26,11,1.832
17,0.26,11,2.122
18,0.26,11,2.439
2,0.27,11,0.015
3,0.27,11,0.039
4,0.27,11,0.073
5,0.27,11,0.12
6,0.27,11,0.179
7,0.27,11,0.253
8,0.27,11,0.344
9,0.27,11,0.451
10,0.27,11,0.577
11,0.27,11,0.72
12,0.27,11,0.884
13,0.27,11,1.069
14,0.27,11,1.276
15,0.27,11,1.506
16,0.27,11,1.759
17,0.27,11,2.039
18,0.27,11,2.344
2,0.28,11,0.015
3,0.28,11,0.037
4,0.28,11,0.07
5,0.28,11,0.115
6,0.28,11,0.171
7,0.28,11,0.243
8,0.28,11,0.33
9,0.28,11,0.433
10,0.28,11,0.554
11,0.28,11,0.692
12,0.28,11,0.85
13,0.28,11,1.028
14,0.28,11,1.228
15,0.28,11,1.449
16,0.28,11,1.695
17,0.28,11,1.965
18,0.28,11,2.26
2,0.29,11,0.014
3,0.29,11,0.035
4,0.29,11,0.067
5,0.29,11,0.11
6,0.29,11,0.164
7,0.29,11,0.234
8,0.29,11,0.318
9,0.29,11,0.417
10,0.29,11,0.533
11,0.29,11,0.667
12,0.29,11,0.82
13,0.29,11,0.992
14,0.29,11,1.185
15,0.29,11,1.399
16,0.29,11,1.637
17,0.29,11,1.898
18,0.29,11,2.185
2,0.3,11,0.014
3,0.3,11,0.034
4,0.3,11,0.065
5,0.3,11,0.106
6,0.3,11,0.158
7,0.3,11,0.225
8,0.3,11,0.306
9,0.3,11,0.403
10,0.3,11,0.515
11,0.3,11,0.644
12,0.3,11,0.792
13,0.3,11,0.959
14,0.3,11,1.146
15,0.3,11,1.354
16,0.3,11,1.585
17,0.3,11,1.839
18,0.3,11,2.117
2,0.31,11,0.013
3,0.31,11,0.033
4,0.31,11,0.062
5,0.31,11,0.102
6,0.31,11,0.153
7,0.31,11,0.218
8,0.31,11,0.296
9,0.31,11,0.39
10,0.31,11,0.499
11,0.31,11,0.624
12,0.31,11,0.767
13,0.31,11,0.93
14,0.31,11,1.111
15,0.31,11,1.314
16,0.31,11,1.538
17,0.31,11,1.786
18,0.31,11,2.057
2,0.32,11,0.013
3,0.32,11,0.032
4,0.32,11,0.06
5,0.32,11,0.098
6,0.32,11,0.148
7,0.32,11,0.211
8,0.32,11,0.287
9,0.32,11,0.378
10,0.32,11,0.484
11,0.32,11,0.606
12,0.32,11,0.745
13,0.32,11,0.903
14,0.32,11,1.08
15,0.32,11,1.277
16,0.32,11,1.496
17,0.32,11,1.737
18,0.32,11,2.002
2,0.33,11,0.012
3,0.33,11,0.031
4,0.33,11,0.058
5,0.33,11,0.095
6,0.33,11,0.144
7,0.33,11,0.205
8,0.33,11,0.279
9,0.33,11,0.367
10,0.33,11,0.47
11,0.33,11,0.589
12,0.33,11,0.725
13,0.33,11,0.879
14,0.33,11,1.052
15,0.33,11,1.245
16,0.33,11,1.458
17,0.33,11,1.694
18,0.33,11,1.953
2,0.34,11,0.012
3,0.34,11,0.03
4,0.34,11,0.057
5,0.34,11,0.092
6,0.34,11,0.14
7,0.34,11,0.199
8,0.34,11,0.272
9,0.34,11,0.358
10,0.34,11,0.458
11,0.34,11,0.574
12,0.34,11,0.707
13,0.34,11,0.858
14,0.34,11,1.027
15,0.34,11,1.215
16,0.34,11,1.424
17,0.34,11,1.655
18,0.34,11,1.909
2,0.35,11,0.012
3,0.35,11,0.029
4,0.35,11,0.055
5,0.35,11,0.09
6,0.35,11,0.136
7,0.35,11,0.194
8,0.35,11,0.265
9,0.35,11,0.349
10,0.35,11,0.447
11,0.35,11,0.561
12,0.35,11,0.691
13,0.35,11,0.838
14,0.35,11,1.004
15,0.35,11,1.188
16,0.35,11,1.394
17,0.35,11,1.62
18,0.35,11,1.869
2,0.36,11,0.011
3,0.36,11,0.028
4,0.36,11,0.054
5,0.36,11,0.088
6,0.36,11,0.133
7,0.36,11,0.19
8,0.36,11,0.259
9,0.36,11,0.341
10,0.36,11,0.438
11,0.36,11,0.549
12,0.36,11,0.676
13,0.36,11,0.821
14,0.36,11,0.983
15,0.36,11,1.164
16,0.36,11,1.366
17,0.36,11,1.588
18,0.36,11,1.833
2,0.37,11,0.011
3,0.37,11,0.028
4,0.37,11,0.052
5,0.37,11,0.086
6,0.37,11,0.13
7,0.37,11,0.186
8,0.37,11,0.254
9,0.37,11,0.334
10,0.37,11,0.429
11,0.37,11,0.538
12,0.37,11,0.663
13,0.37,11,0.805
14,0.37,11,0.964
15,0.37,11,1.142
16,0.37,11,1.341
17,0.37,11,1.56
18,0.37,11,1.801
2,0.38,11,0.011
3,0.38,11,0.027
4,0.38,11,0.051
5,0.38,11,0.084
6,0.38,11,0.128
7,0.38,11,0.182
8,0.38,11,0.249
9,0.38,11,0.328
10,0.38,11,0.421
11,0.38,11,0.528
12,0.38,11,0.651
13,0.38,11,0.79
14,0.38,11,0.947
15,0.38,11,1.123
16,0.38,11,1.318
17,0.38,11,1.534
18,0.38,11,1.771
2,0.39,11,0.011
3,0.39,11,0.026
4,0.39,11,0.05
5,0.39,11,0.083
6,0.39,11,0.125
7,0.39,11,0.179
8,0.39,11,0.244
9,0.39,11,0.322
10,0.39,11,0.413
11,0.39,11,0.519
12,0.39,11,0.64
13,0.39,11,0.777
14,0.39,11,0.932
15,0.39,11,1.105
16,0.39,11,1.298
17,0.39,11,1.51
18,0.39,11,1.745
2,0.4,11,0.01
3,0.4,11,0.026
4,0.4,11,0.049
5,0.4,11,0.081
6,0.4,11,0.123
7,0.4,11,0.176
8,0.4,11,0.24
9,0.4,11,0.317
10,0.4,11,0.407
11,0.4,11,0.511
12,0.4,11,0.63
13,0.4,11,0.766
14,0.4,11,0.918
15,0.4,11,1.089
16,0.4,11,1.279
17,0.4,11,1.489
18,0.4,11,1.721
2,0.1,11.5,0.057
3,0.1,11.5,0.164
4,0.1,11.5,0.326
5,0.1,11.5,0.544
6,0.1,11.5,0.821
7,0.1,11.5,1.16
8,0.1,11.5,1.564
9,0.1,11.5,2.034
10,0.1,11.5,2.571
11,0.1,11.5,3.176
12,0.1,11.5,3.849
13,0.1,11.5,4.591
14,0.1,11.5,5.401
15,0.1,11.5,6.279
16,0.1,11.5,7.225
17,0.1,11.5,8.24
18,0.1,11.5,9.323
2,0.11,11.5,0.051
3,0.11,11.5,0.142
4,0.11,11.5,0.279
5,0.11,11.5,0.464
6,0.11,11.5,0.7
7,0.11,11.5,0.988
8,0.11,11.5,1.332
9,0.11,11.5,1.731
10,0.11,11.5,2.187
11,0.11,11.5,2.7
12,0.11,11.5,3.269
13,0.11,11.5,3.896
14,0.11,11.5,4.579
15,0.11,11.5,5.32
16,0.11,11.5,6.117
17,0.11,11.5,6.976
18,0.11,11.5,7.95
2,0.12,11.5,0.046
3,0.12,11.5,0.125
4,0.12,11.5,0.243
5,0.12,11.5,0.402
6,0.12,11.5,0.606
7,0.12,11.5,0.855
8,0.12,11.5,1.152
9,0.12,11.5,1.496
10,0.12,11.5,1.888
11,0.12,11.5,2.329
12,0.12,11.5,2.818
13,0.12,11.5,3.356
14,0.12,11.5,3.942
15,0.12,11.5,4.576
16,0.12,11.5,5.281
17,0.12,11.5,6.067
18,0.12,11.5,6.918
2,0.13,11.5,0.041
3,0.13,11.5,0.11
4,0.13,11.5,0.213
5,0.13,11.5,0.353
6,0.13,11.5,0.531
7,0.13,11.5,0.749
8,0.13,11.5,1.009
9,0.13,11.5,1.309
10,0.13,11.5,1.651
11,0.13,11.5,2.035
12,0.13,11.5,2.461
13,0.13,11.5,2.928
14,0.13,11.5,3.436
15,0.13,11.5,4.014
16,0.13,11.5,4.653
17,0.13,11.5,5.349
18,0.13,11.5,6.102
2,0.14,11.5,0.037
3,0.14,11.5,0.098
4,0.14,11.5,0.189
5,0.14,11.5,0.313
6,0.14,11.5,0.471
7,0.14,11.5,0.664
8,0.14,11.5,0.893
9,0.14,11.5,1.158
10,0.14,11.5,1.46
11,0.14,11.5,1.798
12,0.14,11.5,2.172
13,0.14,11.5,2.582
14,0.14,11.5,3.053
15,0.14,11.5,3.575
16,0.14,11.5,4.147
17,0.14,11.5,4.77
18,0.14,11.5,5.445
2,0.15,11.5,0.034
3,0.15,11.5,0.088
4,0.15,11.5,0.17
5,0.15,11.5,0.28
6,0.15,11.5,0.421
7,0.15,11.5,0.594
8,0.15,11.5,0.798
9,0.15,11.5,1.034
10,0.15,11.5,1.303
11,0.15,11.5,1.603
12,0.15,11.5,1.935
13,0.15,11.5,2.317
14,0.15,11.5,2.745
15,0.15,11.5,3.217
16,0.15,11.5,3.734
17,0.15,11.5,4.297
18,0.15,11.5,4.908
2,0.16,11.5,0.031
3,0.16,11.5,0.08
4,0.16,11.5,0.153
5,0.16,11.5,0.253
6,0.16,11.5,0.38
7,0.16,11.5,0.536
8,0.16,11.5,0.719
9,0.16,11.5,0.932
10,0.16,11.5,1.172
11,0.16,11.5,1.442
12,0.16,11.5,1.749
13,0.16,11.5,2.101
14,0.16,11.5,2.491
15,0.16,11.5,2.921
16,0.16,11.5,3.392
17,0.16,11.5,3.906
18,0.16,11.5,4.463
2,0.17,11.5,0.028
3,0.17,11.5,0.073
4,0.17,11.5,0.14
5,0.17,11.5,0.23
6,0.17,11.5,0.346
7,0.17,11.5,0.487
8,0.17,11.5,0.653
9,0.17,11.5,0.845
10,0.17,11.5,1.063
11,0.17,11.5,1.309
12,0.17,11.5,1.598
13,0.17,11.5,1.92
14,0.17,11.5,2.278
15,0.17,11.5,2.673
16,0.17,11.5,3.105
17,0.17,11.5,3.578
18,0.17,11.5,4.091
2,0.18,11.5,0.026
3,0.18,11.5,0.067
4,0.18,11.5,0.128
5,0.18,11.5,0.211
6,0.18,11.5,0.317
7,0.18,11.5,0.445
8,0.18,11.5,0.597
9,0.18,11.5,0.772
10,0.18,11.5,0.97
11,0.18,11.5,1.204
12,0.18,11.5,1.47
13,0.18,11.5,1.767
14,0.18,11.5,2.098
15,0.18,11.5,2.463
16,0.18,11.5,2.863
17,0.18,11.5,3.3
18,0.18,11.5,3.776
2,0.19,11.5,0.024
3,0.19,11.5,0.062
4,0.19,11.5,0.118
5,0.19,11.5,0.194
6,0.19,11.5,0.292
7,0.19,11.5,0.41
8,0.19,11.5,0.549
9,0.19,11.5,0.71
10,0.19,11.5,0.895
11,0.19,11.5,1.114
12,0.19,11.5,1.361
13,0.19,11.5,1.637
14,0.19,11.5,1.944
15,0.19,11.5,2.284
16,0.19,11.5,2.656
17,0.19,11.5,3.064
18,0.19,11.5,3.507
2,0.2,11.5,0.023
3,0.2,11.5,0.057
4,0.2,11.5,0.109
5,0.2,11.5,0.18
6,0.2,11.5,0.27
7,0.2,11.5,0.379
8,0.2,11.5,0.508
9,0.2,11.5,0.656
10,0.2,11.5,0.833
11,0.2,11.5,1.037
12,0.2,11.5,1.267
13,0.2,11.5,1.525
14,0.2,11.5,1.812
15,0.2,11.5,2.13
16,0.2,11.5,2.479
17,0.2,11.5,2.86
18,0.2,11.5,3.276
2,0.21,11.5,0.021
3,0.21,11.5,0.053
4,0.21,11.5,0.102
5,0.21,11.5,0.168
6,0.21,11.5,0.251
7,0.21,11.5,0.353
8,0.21,11.5,0.472
9,0.21,11.5,0.612
10,0.21,11.5,0.779
11,0.21,11.5,0.97
12,0.21,11.5,1.186
13,0.21,11.5,1.428
14,0.21,11.5,1.698
15,0.21,11.5,1.997
16,0.21,11.5,2.325
17,0.21,11.5,2.684
18,0.21,11.5,3.076
2,0.22,11.5,0.02
3,0.22,11.5,0.05
4,0.22,11.5,0.095
5,0.22,11.5,0.157
6,0.22,11.5,0.235
7,0.22,11.5,0.329
8,0.22,11.5,0.441
9,0.22,11.5,0.574
10,0.22,11.5,0.732
11,0.22,11.5,0.911
12,0.22,11.5,1.115
13,0.22,11.5,1.344
14,0.22,11.5,1.599
15,0.22,11.5,1.881
16,0.22,11.5,2.191
17,0.22,11.5,2.531
18,0.22,11.5,2.902
2,0.23,11.5,0.019
3,0.23,11.5,0.047
4,0.23,11.5,0.09
5,0.23,11.5,0.147
6,0.23,11.5,0.22
7,0.23,11.5,0.309
8,0.23,11.5,0.414
9,0.23,11.5,0.542
10,0.23,11.5,0.69
11,0.23,11.5,0.86
12,0.23,11.5,1.053
13,0.23,11.5,1.27
14,0.23,11.5,1.511
15,0.23,11.5,1.779
16,0.23,11.5,2.074
17,0.23,11.5,2.397
18,0.23,11.5,2.749
2,0.24,11.5,0.018
3,0.24,11.5,0.044
4,0.24,11.5,0.085
5,0.24,11.5,0.139
6,0.24,11.5,0.208
7,0.24,11.5,0.291
8,0.24,11.5,0.392
9,0.24,11.5,0.513
10,0.24,11.5,0.654
11,0.24,11.5,0.816
12,0.24,11.5,0.999
13,0.24,11.5,1.205
14,0.24,11.5,1.435
15,0.24,11.5,1.69
16,0.24,11.5,1.971
17,0.24,11.5,2.279
18,0.24,11.5,2.615
2,0.25,11.5,0.017
3,0.25,11.5,0.042
4,0.25,11.5,0.08
5,0.25,11.5,0.132
6,0.25,11.5,0.197
7,0.25,11.5,0.275
8,0.25,11.5,0.372
9,0.25,11.5,0.488
10,0.25,11.5,0.622
11,0.25,11.5,0.776
12,0.25,11.5,0.951
13,0.25,11.5,1.148
14,0.25,11.5,1.367
15,0.25,11.5,1.611
16,0.25,11.5,1.88
17,0.25,11.5,2.175
18,0.25,11.5,2.497
2,0.26,11.5,0.016
3,0.26,11.5,0.04
4,0.26,11.5,0.076
5,0.26,11.5,0.125
6,0.26,11.5,0.187
7,0.26,11.5,0.261
8,0.26,11.5,0.355
9,0.26,11.5,0.465
10,0.26,11.5,0.594
11,0.26,11.5,0.741
12,0.26,11.5,0.908
13,0.26,11.5,1.097
14,0.26,11.5,1.307
15,0.26,11.5,1.541
16,0.26,11.5,1.799
17,0.26,11.5,2.082
18,0.26,11.5,2.392
2,0.27,11.5,0.015
3,0.27,11.5,0.038
4,0.27,11.5,0.073
5,0.27,11.5,0.119
6,0.27,11.5,0.178
7,0.27,11.5,0.25
8,0.27,11.5,0.339
9,0.27,11.5,0.445
10,0.27,11.5,0.568
11,0.27,11.5,0.71
12,0.27,11.5,0.87
13,0.27,11.5,1.051
14,0.27,11.5,1.254
15,0.27,11.5,1.479
16,0.27,11.5,1.727
17,0.27,11.5,2
18,0.27,11.5,2.298
2,0.28,11.5,0.015
3,0.28,11.5,0.036
4,0.28,11.5,0.069
5,0.28,11.5,0.114
6,0.28,11.5,0.17
7,0.28,11.5,0.24
8,0.28,11.5,0.326
9,0.28,11.5,0.427
10,0.28,11.5,0.546
11,0.28,11.5,0.682
12,0.28,11.5,0.836
13,0.28,11.5,1.011
14,0.28,11.5,1.206
15,0.28,11.5,1.423
16,0.28,11.5,1.663
17,0.28,11.5,1.927
18,0.28,11.5,2.215
2,0.29,11.5,0.014
3,0.29,11.5,0.035
4,0.29,11.5,0.067
5,0.29,11.5,0.109
6,0.29,11.5,0.163
7,0.29,11.5,0.23
8,0.29,11.5,0.313
9,0.29,11.5,0.411
10,0.29,11.5,0.525
11,0.29,11.5,0.657
12,0.29,11.5,0.806
13,0.29,11.5,0.975
14,0.29,11.5,1.164
15,0.29,11.5,1.374
16,0.29,11.5,1.606
17,0.29,11.5,1.861
18,0.29,11.5,2.141
2,0.3,11.5,0.013
3,0.3,11.5,0.034
4,0.3,11.5,0.064
5,0.3,11.5,0.105
6,0.3,11.5,0.156
7,0.3,11.5,0.222
8,0.3,11.5,0.302
9,0.3,11.5,0.397
10,0.3,11.5,0.507
11,0.3,11.5,0.634
12,0.3,11.5,0.779
13,0.3,11.5,0.942
14,0.3,11.5,1.125
15,0.3,11.5,1.329
16,0.3,11.5,1.554
17,0.3,11.5,1.802
18,0.3,11.5,2.074
2,0.31,11.5,0.013
3,0.31,11.5,0.032
4,0.31,11.5,0.062
5,0.31,11.5,0.101
6,0.31,11.5,0.151
7,0.31,11.5,0.215
8,0.31,11.5,0.292
9,0.31,11.5,0.384
10,0.31,11.5,0.491
11,0.31,11.5,0.614
12,0.31,11.5,0.755
13,0.31,11.5,0.913
14,0.31,11.5,1.091
15,0.31,11.5,1.289
16,0.31,11.5,1.508
17,0.31,11.5,1.749
18,0.31,11.5,2.014
2,0.32,11.5,0.013
3,0.32,11.5,0.031
4,0.32,11.5,0.06
5,0.32,11.5,0.097
6,0.32,11.5,0.146
7,0.32,11.5,0.208
8,0.32,11.5,0.283
9,0.32,11.5,0.372
10,0.32,11.5,0.476
11,0.32,11.5,0.596
12,0.32,11.5,0.733
13,0.32,11.5,0.887
14,0.32,11.5,1.06
15,0.32,11.5,1.253
16,0.32,11.5,1.466
17,0.32,11.5,1.702
18,0.32,11.5,1.96
2,0.33,11.5,0.012
3,0.33,11.5,0.03
4,0.33,11.5,0.058
5,0.33,11.5,0.094
6,0.33,11.5,0.142
7,0.33,11.5,0.202
8,0.33,11.5,0.275
9,0.33,11.5,0.362
10,0.33,11.5,0.463
11,0.33,11.5,0.58
12,0.33,11.5,0.713
13,0.33,11.5,0.863
14,0.33,11.5,1.032
15,0.33,11.5,1.22
16,0.33,11.5,1.429
17,0.33,11.5,1.659
18,0.33,11.5,1.911
2,0.34,11.5,0.012
3,0.34,11.5,0.029
4,0.34,11.5,0.056
5,0.34,11.5,0.092
6,0.34,11.5,0.138
7,0.34,11.5,0.197
8,0.34,11.5,0.268
9,0.34,11.5,0.352
10,0.34,11.5,0.451
11,0.34,11.5,0.565
12,0.34,11.5,0.695
13,0.34,11.5,0.842
14,0.34,11.5,1.007
15,0.34,11.5,1.191
16,0.34,11.5,1.395
17,0.34,11.5,1.62
18,0.34,11.5,1.867
2,0.35,11.5,0.011
3,0.35,11.5,0.029
4,0.35,11.5,0.054
5,0.35,11.5,0.089
6,0.35,11.5,0.135
7,0.35,11.5,0.192
8,0.35,11.5,0.261
9,0.35,11.5,0.344
10,0.35,11.5,0.44
11,0.35,11.5,0.552
12,0.35,11.5,0.679
13,0.35,11.5,0.823
14,0.35,11.5,0.984
15,0.35,11.5,1.165
16,0.35,11.5,1.365
17,0.35,11.5,1.585
18,0.35,11.5,1.828
2,0.36,11.5,0.011
3,0.36,11.5,0.028
4,0.36,11.5,0.053
5,0.36,11.5,0.087
6,0.36,11.5,0.131
7,0.36,11.5,0.187
8,0.36,11.5,0.255
9,0.36,11.5,0.336
10,0.36,11.5,0.431
11,0.36,11.5,0.54
12,0.36,11.5,0.664
13,0.36,11.5,0.805
14,0.36,11.5,0.964
15,0.36,11.5,1.141
16,0.36,11.5,1.337
17,0.36,11.5,1.554
18,0.36,11.5,1.792
2,0.37,11.5,0.011
3,0.37,11.5,0.027
4,0.37,11.5,0.052
5,0.37,11.5,0.085
6,0.37,11.5,0.129
7,0.37,11.5,0.183
8,0.37,11.5,0.25
9,0.37,11.5,0.329
10,0.37,11.5,0.422
11,0.37,11.5,0.529
12,0.37,11.5,0.651
13,0.37,11.5,0.79
14,0.37,11.5,0.945
15,0.37,11.5,1.119
16,0.37,11.5,1.312
17,0.37,11.5,1.525
18,0.37,11.5,1.76
2,0.38,11.5,0.011
3,0.38,11.5,0.027
4,0.38,11.5,0.051
5,0.38,11.5,0.083
6,0.38,11.5,0.126
7,0.38,11.5,0.18
8,0.38,11.5,0.245
9,0.38,11.5,0.323
10,0.38,11.5,0.414
11,0.38,11.5,0.519
12,0.38,11.5,0.639
13,0.38,11.5,0.775
14,0.38,11.5,0.929
15,0.38,11.5,1.1
16,0.38,11.5,1.29
17,0.38,11.5,1.5
18,0.38,11.5,1.731
2,0.39,11.5,0.01
3,0.39,11.5,0.026
4,0.39,11.5,0.05
5,0.39,11.5,0.082
6,0.39,11.5,0.124
7,0.39,11.5,0.177
8,0.39,11.5,0.241
9,0.39,11.5,0.317
10,0.39,11.5,0.407
11,0.39,11.5,0.51
12,0.39,11.5,0.628
13,0.39,11.5,0.762
14,0.39,11.5,0.913
15,0.39,11.5,1.082
16,0.39,11.5,1.27
17,0.39,11.5,1.477
18,0.39,11.5,1.705
2,0.4,11.5,0.01
3,0.4,11.5,0.026
4,0.4,11.5,0.049
5,0.4,11.5,0.08
6,0.4,11.5,0.122
7,0.4,11.5,0.174
8,0.4,11.5,0.237
9,0.4,11.5,0.312
10,0.4,11.5,0.4
11,0.4,11.5,0.502
12,0.4,11.5,0.619
13,0.4,11.5,0.751
14,0.4,11.5,0.9
15,0.4,11.5,1.066
16,0.4,11.5,1.251
17,0.4,11.5,1.456
18,0.4,11.5,1.681
2,0.1,12,0.055
3,0.1,12,0.161
4,0.1,12,0.321
5,0.1,12,0.537
6,0.1,12,0.812
7,0.1,12,1.148
8,0.1,12,1.548
9,0.1,12,2.014
10,0.1,12,2.547
11,0.1,12,3.147
12,0.1,12,3.816
13,0.1,12,4.552
14,0.1,12,5.357
15,0.1,12,6.23
16,0.1,12,7.172
17,0.1,12,8.182
18,0.1,12,9.26
2,0.11,12,0.049
3,0.11,12,0.14
4,0.11,12,0.276
5,0.11,12,0.459
6,0.11,12,0.692
7,0.11,12,0.978
8,0.11,12,1.319
9,0.11,12,1.715
10,0.11,12,2.167
11,0.11,12,2.676
12,0.11,12,3.242
13,0.11,12,3.865
14,0.11,12,4.544
15,0.11,12,5.281
16,0.11,12,6.075
17,0.11,12,6.926
18,0.11,12,7.853
2,0.12,12,0.044
3,0.12,12,0.123
4,0.12,12,0.24
5,0.12,12,0.398
6,0.12,12,0.6
7,0.12,12,0.847
8,0.12,12,1.141
9,0.12,12,1.482
10,0.12,12,1.872
11,0.12,12,2.31
12,0.12,12,2.796
13,0.12,12,3.33
14,0.12,12,3.913
15,0.12,12,4.545
16,0.12,12,5.224
17,0.12,12,5.993
18,0.12,12,6.831
2,0.13,12,0.04
3,0.13,12,0.109
4,0.13,12,0.211
5,0.13,12,0.349
6,0.13,12,0.526
7,0.13,12,0.742
8,0.13,12,0.999
9,0.13,12,1.297
10,0.13,12,1.637
11,0.13,12,2.019
12,0.13,12,2.442
13,0.13,12,2.907
14,0.13,12,3.413
15,0.13,12,3.965
16,0.13,12,4.596
17,0.13,12,5.281
18,0.13,12,6.023
2,0.14,12,0.036
3,0.14,12,0.097
4,0.14,12,0.187
5,0.14,12,0.31
6,0.14,12,0.466
7,0.14,12,0.658
8,0.14,12,0.885
9,0.14,12,1.148
10,0.14,12,1.448
11,0.14,12,1.784
12,0.14,12,2.156
13,0.14,12,2.565
14,0.14,12,3.016
15,0.14,12,3.531
16,0.14,12,4.095
17,0.14,12,4.708
18,0.14,12,5.372
2,0.15,12,0.033
3,0.15,12,0.087
4,0.15,12,0.168
5,0.15,12,0.277
6,0.15,12,0.417
7,0.15,12,0.588
8,0.15,12,0.791
9,0.15,12,1.026
10,0.15,12,1.292
11,0.15,12,1.591
12,0.15,12,1.922
13,0.15,12,2.289
14,0.15,12,2.711
15,0.15,12,3.176
16,0.15,12,3.685
17,0.15,12,4.239
18,0.15,12,4.84
2,0.16,12,0.03
3,0.16,12,0.079
4,0.16,12,0.152
5,0.16,12,0.25
6,0.16,12,0.377
7,0.16,12,0.531
8,0.16,12,0.713
9,0.16,12,0.924
10,0.16,12,1.163
11,0.16,12,1.431
12,0.16,12,1.728
13,0.16,12,2.075
14,0.16,12,2.459
15,0.16,12,2.883
16,0.16,12,3.346
17,0.16,12,3.852
18,0.16,12,4.4
2,0.17,12,0.028
3,0.17,12,0.072
4,0.17,12,0.138
5,0.17,12,0.228
6,0.17,12,0.342
7,0.17,12,0.482
8,0.17,12,0.648
9,0.17,12,0.839
10,0.17,12,1.055
11,0.17,12,1.297
12,0.17,12,1.578
13,0.17,12,1.896
14,0.17,12,2.248
15,0.17,12,2.637
16,0.17,12,3.062
17,0.17,12,3.527
18,0.17,12,4.031
2,0.18,12,0.026
3,0.18,12,0.066
4,0.18,12,0.127
5,0.18,12,0.209
6,0.18,12,0.314
7,0.18,12,0.441
8,0.18,12,0.592
9,0.18,12,0.766
10,0.18,12,0.964
11,0.18,12,1.189
12,0.18,12,1.451
13,0.18,12,1.745
14,0.18,12,2.07
15,0.18,12,2.429
16,0.18,12,2.822
17,0.18,12,3.252
18,0.18,12,3.719
2,0.19,12,0.024
3,0.19,12,0.061
4,0.19,12,0.117
5,0.19,12,0.192
6,0.19,12,0.289
7,0.19,12,0.406
8,0.19,12,0.545
9,0.19,12,0.704
10,0.19,12,0.885
11,0.19,12,1.1
12,0.19,12,1.343
13,0.19,12,1.615
14,0.19,12,1.918
15,0.19,12,2.251
16,0.19,12,2.618
17,0.19,12,3.018
18,0.19,12,3.453
2,0.2,12,0.022
3,0.2,12,0.057
4,0.2,12,0.108
5,0.2,12,0.178
