Sqrt(A) (m),Rn,t (cm),Dmax (mm)
7,0.17,10,5.593
8,0.17,10,8.287
9,0.17,10,11.732
10,0.17,10,16.014
11,0.17,10,21.218
12,0.17,10,27.422
13,0.17,10,34.701
14,0.17,10,43.122
15,0.17,10,52.754
16,0.17,10,63.658
17,0.17,10,75.894
18,0.17,10,89.522
2,0.18,10,0.129
3,0.18,10,0.435
4,0.18,10,1.018
5,0.18,10,1.96
6,0.18,10,3.345
7,0.18,10,5.263
8,0.18,10,7.799
9,0.18,10,11.041
10,0.18,10,15.068
11,0.18,10,19.959
12,0.18,10,25.784
13,0.18,10,32.61
14,0.18,10,40.502
15,0.18,10,49.518
16,0.18,10,59.716
17,0.18,10,71.152
18,0.18,10,83.88
2,0.19,10,0.122
3,0.19,10,0.412
4,0.19,10,0.962
5,0.19,10,1.85
6,0.19,10,3.158
7,0.19,10,4.968
8,0.19,10,7.363
9,0.19,10,10.422
10,0.19,10,14.221
11,0.19,10,18.83
12,0.19,10,24.313
13,0.19,10,30.734
14,0.19,10,38.149
15,0.19,10,46.614
16,0.19,10,56.18
17,0.19,10,66.901
18,0.19,10,78.825
2,0.2,10,0.117
3,0.2,10,0.391
4,0.2,10,0.911
5,0.2,10,1.752
6,0.2,10,2.989
7,0.2,10,4.703
8,0.2,10,6.971
9,0.2,10,9.866
10,0.2,10,13.458
11,0.2,10,17.811
12,0.2,10,22.987
13,0.2,10,29.041
14,0.2,10,36.026
15,0.2,10,43.994
16,0.2,10,52.993
17,0.2,10,63.071
18,0.2,10,74.276
2,0.21,10,0.111
3,0.21,10,0.372
4,0.21,10,0.865
5,0.21,10,1.663
6,0.21,10,2.837
7,0.21,10,4.464
8,0.21,10,6.616
9,0.21,10,9.362
10,0.21,10,12.766
11,0.21,10,16.888
12,0.21,10,21.784
13,0.21,10,27.505
14,0.21,10,34.101
15,0.21,10,41.62
16,0.21,10,50.107
17,0.21,10,59.606
18,0.21,10,70.163
2,0.22,10,0.106
3,0.22,10,0.354
4,0.22,10,0.824
5,0.22,10,1.582
6,0.22,10,2.699
7,0.22,10,4.247
8,0.22,10,6.294
9,0.22,10,8.903
10,0.22,10,12.136
11,0.22,10,16.047
12,0.22,10,20.688
13,0.22,10,26.106
14,0.22,10,32.349
15,0.22,10,39.46
16,0.22,10,47.482
17,0.22,10,56.458
18,0.22,10,66.43
2,0.23,10,0.102
3,0.23,10,0.339
4,0.23,10,0.786
5,0.23,10,1.508
6,0.23,10,2.574
7,0.23,10,4.049
8,0.23,10,5.999
9,0.23,10,8.484
10,0.23,10,11.56
11,0.23,10,15.277
12,0.23,10,19.685
13,0.23,10,24.827
14,0.23,10,30.748
15,0.23,10,37.488
16,0.23,10,45.088
17,0.23,10,53.588
18,0.23,10,63.029
2,0.24,10,0.098
3,0.24,10,0.324
4,0.24,10,0.751
5,0.24,10,1.441
6,0.24,10,2.459
7,0.24,10,3.868
8,0.24,10,5.729
9,0.24,10,8.1
10,0.24,10,11.031
11,0.24,10,14.571
12,0.24,10,18.765
13,0.24,10,23.654
14,0.24,10,29.28
15,0.24,10,35.681
16,0.24,10,42.896
17,0.24,10,50.963
18,0.24,10,59.92
2,0.25,10,0.094
3,0.25,10,0.311
4,0.25,10,0.719
5,0.25,10,1.379
6,0.25,10,2.353
7,0.25,10,3.701
8,0.25,10,5.481
9,0.25,10,7.745
10,0.25,10,10.544
11,0.25,10,13.92
12,0.25,10,17.917
13,0.25,10,22.574
14,0.25,10,27.929
15,0.25,10,34.02
16,0.25,10,40.883
17,0.25,10,48.554
18,0.25,10,57.07
2,0.26,10,0.091
3,0.26,10,0.298
4,0.26,10,0.69
5,0.26,10,1.322
6,0.26,10,2.255
7,0.26,10,3.547
8,0.26,10,5.251
9,0.26,10,7.418
10,0.26,10,10.093
11,0.26,10,13.319
12,0.26,10,17.135
13,0.26,10,21.578
14,0.26,10,26.684
15,0.26,10,32.49
16,0.26,10,39.029
17,0.26,10,46.337
18,0.26,10,54.449
2,0.27,10,0.087
3,0.27,10,0.287
4,0.27,10,0.662
5,0.27,10,1.269
6,0.27,10,2.165
7,0.27,10,3.404
8,0.27,10,5.039
9,0.27,10,7.115
10,0.27,10,9.676
11,0.27,10,12.762
12,0.27,10,16.41
13,0.27,10,20.656
14,0.27,10,25.533
15,0.27,10,31.076
16,0.27,10,37.317
17,0.27,10,44.292
18,0.27,10,52.032
2,0.28,10,0.084
3,0.28,10,0.276
4,0.28,10,0.637
5,0.28,10,1.22
6,0.28,10,2.081
7,0.28,10,3.272
8,0.28,10,4.841
9,0.28,10,6.833
10,0.28,10,9.289
11,0.28,10,12.245
12,0.28,10,15.738
13,0.28,10,19.8
14,0.28,10,24.466
15,0.28,10,29.766
16,0.28,10,35.734
17,0.28,10,42.401
18,0.28,10,49.799
2,0.29,10,0.081
3,0.29,10,0.266
4,0.29,10,0.613
5,0.29,10,1.175
6,0.29,10,2.003
7,0.29,10,3.149
8,0.29,10,4.657
9,0.29,10,6.571
10,0.29,10,8.928
11,0.29,10,11.764
12,0.29,10,15.113
13,0.29,10,19.006
14,0.29,10,23.475
15,0.29,10,28.552
16,0.29,10,34.266
17,0.29,10,40.649
18,0.29,10,47.732
2,0.3,10,0.079
3,0.3,10,0.257
4,0.3,10,0.591
5,0.3,10,1.132
6,0.3,10,1.931
7,0.3,10,3.034
8,0.3,10,4.486
9,0.3,10,6.326
10,0.3,10,8.592
11,0.3,10,11.316
12,0.3,10,14.531
13,0.3,10,18.268
14,0.3,10,22.556
15,0.3,10,27.425
16,0.3,10,32.906
17,0.3,10,39.028
18,0.3,10,45.82
2,0.31,10,0.076
3,0.31,10,0.248
4,0.31,10,0.57
5,0.31,10,1.092
6,0.31,10,1.862
7,0.31,10,2.925
8,0.31,10,4.324
9,0.31,10,6.096
10,0.31,10,8.275
11,0.31,10,10.895
12,0.31,10,13.985
13,0.31,10,17.576
14,0.31,10,21.695
15,0.31,10,26.372
16,0.31,10,31.636
17,0.31,10,37.515
18,0.31,10,44.039
2,0.32,10,0.074
3,0.32,10,0.239
4,0.32,10,0.55
5,0.32,10,1.054
6,0.32,10,1.797
7,0.32,10,2.822
8,0.32,10,4.17
9,0.32,10,5.876
10,0.32,10,7.974
11,0.32,10,10.494
12,0.32,10,13.465
13,0.32,10,16.917
14,0.32,10,20.876
15,0.32,10,25.37
16,0.32,10,30.428
17,0.32,10,36.077
18,0.32,10,42.345
2,0.33,10,0.072
3,0.33,10,0.232
4,0.33,10,0.533
5,0.33,10,1.02
6,0.33,10,1.738
7,0.33,10,2.728
8,0.33,10,4.03
9,0.33,10,5.676
10,0.33,10,7.699
11,0.33,10,10.128
12,0.33,10,12.991
13,0.33,10,16.316
14,0.33,10,20.128
15,0.33,10,24.456
16,0.33,10,29.326
17,0.33,10,34.765
18,0.33,10,40.8
2,0.34,10,0.069
3,0.34,10,0.225
4,0.34,10,0.516
5,0.34,10,0.987
6,0.34,10,1.682
7,0.34,10,2.64
8,0.34,10,3.898
9,0.34,10,5.488
10,0.34,10,7.441
11,0.34,10,9.785
12,0.34,10,12.546
13,0.34,10,15.752
14,0.34,10,19.428
15,0.34,10,23.601
16,0.34,10,28.295
17,0.34,10,33.538
18,0.34,10,39.355
2,0.35,10,0.068
3,0.35,10,0.218
4,0.35,10,0.5
5,0.35,10,0.957
6,0.35,10,1.63
7,0.35,10,2.557
8,0.35,10,3.774
9,0.35,10,5.311
10,0.35,10,7.198
11,0.35,10,9.462
12,0.35,10,12.128
13,0.35,10,15.223
14,0.35,10,18.771
15,0.35,10,22.798
16,0.35,10,27.328
17,0.35,10,32.388
18,0.35,10,38.002
2,0.36,10,0.066
3,0.36,10,0.212
4,0.36,10,0.485
5,0.36,10,0.928
6,0.36,10,1.58
7,0.36,10,2.479
8,0.36,10,3.657
9,0.36,10,5.145
10,0.36,10,6.97
11,0.36,10,9.158
12,0.36,10,11.735
13,0.36,10,14.726
14,0.36,10,18.154
15,0.36,10,22.044
16,0.36,10,26.42
17,0.36,10,31.308
18,0.36,10,36.732
2,0.37,10,0.064
3,0.37,10,0.206
4,0.37,10,0.471
5,0.37,10,0.901
6,0.37,10,1.534
7,0.37,10,2.405
8,0.37,10,3.546
9,0.37,10,4.987
10,0.37,10,6.754
11,0.37,10,8.872
12,0.37,10,11.365
13,0.37,10,14.257
14,0.37,10,17.572
15,0.37,10,21.334
16,0.37,10,25.567
17,0.37,10,30.293
18,0.37,10,35.538
2,0.38,10,0.062
3,0.38,10,0.2
4,0.38,10,0.458
5,0.38,10,0.876
6,0.38,10,1.49
7,0.38,10,2.335
8,0.38,10,3.442
9,0.38,10,4.839
10,0.38,10,6.55
11,0.38,10,8.601
12,0.38,10,11.015
13,0.38,10,13.815
14,0.38,10,17.025
15,0.38,10,20.666
16,0.38,10,24.763
17,0.38,10,29.338
18,0.38,10,34.415
2,0.39,10,0.061
3,0.39,10,0.195
4,0.39,10,0.446
5,0.39,10,0.852
6,0.39,10,1.448
7,0.39,10,2.269
8,0.39,10,3.343
9,0.39,10,4.698
10,0.39,10,6.358
11,0.39,10,8.346
12,0.39,10,10.685
13,0.39,10,13.399
14,0.39,10,16.508
15,0.39,10,20.036
16,0.39,10,24.005
17,0.39,10,28.438
18,0.39,10,33.357
2,0.4,10,0.059
3,0.4,10,0.19
4,0.4,10,0.434
5,0.4,10,0.829
6,0.4,10,1.409
7,0.4,10,2.206
8,0.4,10,3.25
9,0.4,10,4.565
10,0.4,10,6.175
11,0.4,10,8.104
12,0.4,10,10.373
13,0.4,10,13.005
14,0.4,10,16.02
15,0.4,10,19.441
16,0.4,10,23.29
17,0.4,10,27.588
18,0.4,10,32.358
2,0.1,10.5,0.205
3,0.1,10.5,0.728
4,0.1,10.5,1.751
5,0.1,10.5,3.431
6,0.1,10.5,5.915
7,0.1,10.5,9.346
8,0.1,10.5,13.868
9,0.1,10.5,19.625
10,0.1,10.5,26.768
11,0.1,10.5,35.45
12,0.1,10.5,45.825
13,0.1,10.5,58.048
14,0.1,10.5,72.269
15,0.1,10.5,88.64
16,0.1,10.5,107.304
17,0.1,10.5,128.404
18,0.1,10.5,152.076
2,0.11,10.5,0.19
3,0.11,10.5,0.667
4,0.11,10.5,1.597
5,0.11,10.5,3.119
6,0.11,10.5,5.364
7,0.11,10.5,8.463
8,0.11,10.5,12.546
9,0.11,10.5,17.748
10,0.11,10.5,24.208
11,0.11,10.5,32.065
12,0.11,10.5,41.459
13,0.11,10.5,52.528
14,0.11,10.5,65.407
15,0.11,10.5,80.228
16,0.11,10.5,97.115
17,0.11,10.5,116.192
18,0.11,10.5,137.575
2,0.12,10.5,0.176
3,0.12,10.5,0.614
4,0.12,10.5,1.466
5,0.12,10.5,2.855
6,0.12,10.5,4.902
7,0.12,10.5,7.725
8,0.12,10.5,11.446
9,0.12,10.5,16.19
10,0.12,10.5,22.085
11,0.12,10.5,29.259
12,0.12,10.5,37.839
13,0.12,10.5,47.948
14,0.12,10.5,59.705
15,0.12,10.5,73.226
16,0.12,10.5,88.621
17,0.12,10.5,105.996
18,0.12,10.5,125.451
2,0.13,10.5,0.165
3,0.13,10.5,0.569
4,0.13,10.5,1.354
5,0.13,10.5,2.631
6,0.13,10.5,4.509
7,0.13,10.5,7.1
8,0.13,10.5,10.517
9,0.13,10.5,14.876
10,0.13,10.5,20.297
11,0.13,10.5,26.896
12,0.13,10.5,34.787
13,0.13,10.5,44.081
14,0.13,10.5,54.883
15,0.13,10.5,67.297
16,0.13,10.5,81.417
17,0.13,10.5,97.337
18,0.13,10.5,115.146
2,0.14,10.5,0.154
3,0.14,10.5,0.53
4,0.14,10.5,1.257
5,0.14,10.5,2.437
6,0.14,10.5,4.172
7,0.14,10.5,6.565
8,0.14,10.5,9.723
9,0.14,10.5,13.755
10,0.14,10.5,18.771
11,0.14,10.5,24.877
12,0.14,10.5,32.176
13,0.14,10.5,40.768
14,0.14,10.5,50.747
15,0.14,10.5,62.203
16,0.14,10.5,75.221
17,0.14,10.5,89.884
18,0.14,10.5,106.268
2,0.15,10.5,0.145
3,0.15,10.5,0.496
4,0.15,10.5,1.172
5,0.15,10.5,2.268
6,0.15,10.5,3.879
7,0.15,10.5,6.102
8,0.15,10.5,9.037
9,0.15,10.5,12.787
10,0.15,10.5,17.452
11,0.15,10.5,23.13
12,0.15,10.5,29.914
13,0.15,10.5,37.894
14,0.15,10.5,47.153
15,0.15,10.5,57.773
16,0.15,10.5,69.829
17,0.15,10.5,83.393
18,0.15,10.5,98.536
2,0.16,10.5,0.137
3,0.16,10.5,0.466
4,0.16,10.5,1.097
5,0.16,10.5,2.12
6,0.16,10.5,3.622
7,0.16,10.5,5.697
8,0.16,10.5,8.439
9,0.16,10.5,11.943
10,0.16,10.5,16.301
11,0.16,10.5,21.603
12,0.16,10.5,27.934
13,0.16,10.5,35.375
14,0.16,10.5,44
15,0.16,10.5,53.883
16,0.16,10.5,65.091
17,0.16,10.5,77.689
18,0.16,10.5,91.741
2,0.17,10.5,0.129
3,0.17,10.5,0.439
4,0.17,10.5,1.031
5,0.17,10.5,1.989
6,0.17,10.5,3.397
7,0.17,10.5,5.342
8,0.17,10.5,7.913
9,0.17,10.5,11.199
10,0.17,10.5,15.286
11,0.17,10.5,20.256
12,0.17,10.5,26.185
13,0.17,10.5,33.146
14,0.17,10.5,41.209
15,0.17,10.5,50.437
16,0.17,10.5,60.894
17,0.17,10.5,72.637
18,0.17,10.5,85.724
2,0.18,10.5,0.122
3,0.18,10.5,0.414
4,0.18,10.5,0.972
5,0.18,10.5,1.872
6,0.18,10.5,3.196
7,0.18,10.5,5.026
8,0.18,10.5,7.447
9,0.18,10.5,10.54
10,0.18,10.5,14.385
11,0.18,10.5,19.057
12,0.18,10.5,24.626
13,0.18,10.5,31.16
14,0.18,10.5,38.719
15,0.18,10.5,47.364
16,0.18,10.5,57.15
17,0.18,10.5,68.131
18,0.18,10.5,80.361
2,0.19,10.5,0.116
3,0.19,10.5,0.393
4,0.19,10.5,0.919
5,0.19,10.5,1.768
6,0.19,10.5,3.017
7,0.19,10.5,4.745
8,0.19,10.5,7.03
9,0.19,10.5,9.95
10,0.19,10.5,13.578
11,0.19,10.5,17.982
12,0.19,10.5,23.229
13,0.19,10.5,29.377
14,0.19,10.5,36.484
15,0.19,10.5,44.605
16,0.19,10.5,53.79
17,0.19,10.5,64.09
18,0.19,10.5,75.554
2,0.2,10.5,0.111
3,0.2,10.5,0.373
4,0.2,10.5,0.871
5,0.2,10.5,1.674
6,0.2,10.5,2.856
7,0.2,10.5,4.492
8,0.2,10.5,6.656
9,0.2,10.5,9.419
10,0.2,10.5,12.851
11,0.2,10.5,17.014
12,0.2,10.5,21.968
13,0.2,10.5,27.768
14,0.2,10.5,34.468
15,0.2,10.5,42.116
16,0.2,10.5,50.76
17,0.2,10.5,60.448
18,0.2,10.5,71.224
2,0.21,10.5,0.106
3,0.21,10.5,0.355
4,0.21,10.5,0.827
5,0.21,10.5,1.589
6,0.21,10.5,2.711
7,0.21,10.5,4.263
8,0.21,10.5,6.317
9,0.21,10.5,8.939
10,0.21,10.5,12.192
11,0.21,10.5,16.136
12,0.21,10.5,20.824
13,0.21,10.5,26.309
14,0.21,10.5,32.639
15,0.21,10.5,39.859
16,0.21,10.5,48.015
17,0.21,10.5,57.15
18,0.21,10.5,67.306
2,0.22,10.5,0.101
3,0.22,10.5,0.338
4,0.22,10.5,0.788
5,0.22,10.5,1.512
6,0.22,10.5,2.579
7,0.22,10.5,4.056
8,0.22,10.5,6.01
9,0.22,10.5,8.502
10,0.22,10.5,11.593
11,0.22,10.5,15.336
12,0.22,10.5,19.783
13,0.22,10.5,24.98
14,0.22,10.5,30.973
15,0.22,10.5,37.805
16,0.22,10.5,45.518
17,0.22,10.5,54.152
18,0.22,10.5,63.747
2,0.23,10.5,0.097
3,0.23,10.5,0.323
4,0.23,10.5,0.751
5,0.23,10.5,1.442
6,0.23,10.5,2.459
7,0.23,10.5,3.867
8,0.23,10.5,5.729
9,0.23,10.5,8.103
10,0.23,10.5,11.045
11,0.23,10.5,14.605
12,0.23,10.5,18.83
13,0.23,10.5,23.764
14,0.23,10.5,29.45
15,0.23,10.5,35.928
16,0.23,10.5,43.238
17,0.23,10.5,51.417
18,0.23,10.5,60.503
2,0.24,10.5,0.093
3,0.24,10.5,0.31
4,0.24,10.5,0.718
5,0.24,10.5,1.378
6,0.24,10.5,2.349
7,0.24,10.5,3.694
8,0.24,10.5,5.472
9,0.24,10.5,7.737
10,0.24,10.5,10.542
11,0.24,10.5,13.933
12,0.24,10.5,17.955
13,0.24,10.5,22.649
14,0.24,10.5,28.054
15,0.24,10.5,34.208
16,0.24,10.5,41.149
17,0.24,10.5,48.913
18,0.24,10.5,57.536
2,0.25,10.5,0.09
3,0.25,10.5,0.297
4,0.25,10.5,0.688
5,0.25,10.5,1.318
6,0.25,10.5,2.248
7,0.25,10.5,3.535
8,0.25,10.5,5.235
9,0.25,10.5,7.4
10,0.25,10.5,10.079
11,0.25,10.5,13.315
12,0.25,10.5,17.149
13,0.25,10.5,21.622
14,0.25,10.5,26.769
15,0.25,10.5,32.626
16,0.25,10.5,39.23
17,0.25,10.5,46.614
18,0.25,10.5,54.814
2,0.26,10.5,0.086
3,0.26,10.5,0.285
4,0.26,10.5,0.66
5,0.26,10.5,1.264
6,0.26,10.5,2.155
7,0.26,10.5,3.388
8,0.26,10.5,5.016
9,0.26,10.5,7.089
10,0.26,10.5,9.651
11,0.26,10.5,12.743
12,0.26,10.5,16.405
13,0.26,10.5,20.673
14,0.26,10.5,25.583
15,0.26,10.5,31.168
16,0.26,10.5,37.461
17,0.26,10.5,44.498
18,0.26,10.5,52.309
2,0.27,10.5,0.083
3,0.27,10.5,0.274
4,0.27,10.5,0.633
5,0.27,10.5,1.214
6,0.27,10.5,2.069
7,0.27,10.5,3.252
8,0.27,10.5,4.814
9,0.27,10.5,6.801
10,0.27,10.5,9.254
11,0.27,10.5,12.214
12,0.27,10.5,15.716
13,0.27,10.5,19.796
14,0.27,10.5,24.486
15,0.27,10.5,29.819
16,0.27,10.5,35.828
17,0.27,10.5,42.544
18,0.27,10.5,49.999
2,0.28,10.5,0.08
3,0.28,10.5,0.264
4,0.28,10.5,0.609
5,0.28,10.5,1.167
6,0.28,10.5,1.989
7,0.28,10.5,3.126
8,0.28,10.5,4.626
9,0.28,10.5,6.533
10,0.28,10.5,8.885
11,0.28,10.5,11.722
12,0.28,10.5,15.076
13,0.28,10.5,18.981
14,0.28,10.5,23.469
15,0.28,10.5,28.57
16,0.28,10.5,34.316
17,0.28,10.5,40.736
18,0.28,10.5,47.862
2,0.29,10.5,0.078
3,0.29,10.5,0.255
4,0.29,10.5,0.587
5,0.29,10.5,1.123
6,0.29,10.5,1.914
7,0.29,10.5,3.009
8,0.29,10.5,4.451
9,0.29,10.5,6.283
10,0.29,10.5,8.542
11,0.29,10.5,11.264
12,0.29,10.5,14.481
13,0.29,10.5,18.224
14,0.29,10.5,22.524
15,0.29,10.5,27.411
16,0.29,10.5,32.913
17,0.29,10.5,39.061
18,0.29,10.5,45.883
2,0.3,10.5,0.075
3,0.3,10.5,0.246
4,0.3,10.5,0.566
5,0.3,10.5,1.083
6,0.3,10.5,1.845
7,0.3,10.5,2.899
8,0.3,10.5,4.288
9,0.3,10.5,6.05
10,0.3,10.5,8.222
11,0.3,10.5,10.837
12,0.3,10.5,13.927
13,0.3,10.5,17.52
14,0.3,10.5,21.647
15,0.3,10.5,26.335
16,0.3,10.5,31.613
17,0.3,10.5,37.509
18,0.3,10.5,44.052
2,0.31,10.5,0.073
3,0.31,10.5,0.237
4,0.31,10.5,0.546
5,0.31,10.5,1.044
6,0.31,10.5,1.779
7,0.31,10.5,2.795
8,0.31,10.5,4.133
9,0.31,10.5,5.83
10,0.31,10.5,7.921
11,0.31,10.5,10.436
12,0.31,10.5,13.406
13,0.31,10.5,16.86
14,0.31,10.5,20.824
15,0.31,10.5,25.328
16,0.31,10.5,30.397
17,0.31,10.5,36.06
18,0.31,10.5,42.344
2,0.32,10.5,0.07
3,0.32,10.5,0.229
4,0.32,10.5,0.527
5,0.32,10.5,1.008
6,0.32,10.5,1.717
7,0.32,10.5,2.697
8,0.32,10.5,3.987
9,0.32,10.5,5.621
10,0.32,10.5,7.634
11,0.32,10.5,10.054
12,0.32,10.5,12.911
13,0.32,10.5,16.231
14,0.32,10.5,20.042
15,0.32,10.5,24.37
16,0.32,10.5,29.241
17,0.32,10.5,34.682
18,0.32,10.5,40.72
2,0.33,10.5,0.068
3,0.33,10.5,0.222
4,0.33,10.5,0.51
5,0.33,10.5,0.975
6,0.33,10.5,1.661
7,0.33,10.5,2.608
8,0.33,10.5,3.853
9,0.33,10.5,5.431
10,0.33,10.5,7.372
11,0.33,10.5,9.706
12,0.33,10.5,12.459
13,0.33,10.5,15.657
14,0.33,10.5,19.328
15,0.33,10.5,23.496
16,0.33,10.5,28.186
17,0.33,10.5,33.425
18,0.33,10.5,39.238
2,0.34,10.5,0.066
3,0.34,10.5,0.215
4,0.34,10.5,0.494
5,0.34,10.5,0.944
6,0.34,10.5,1.608
7,0.34,10.5,2.524
8,0.34,10.5,3.728
9,0.34,10.5,5.252
10,0.34,10.5,7.127
11,0.34,10.5,9.379
12,0.34,10.5,12.034
13,0.34,10.5,15.12
14,0.34,10.5,18.659
15,0.34,10.5,22.677
16,0.34,10.5,27.199
17,0.34,10.5,32.249
18,0.34,10.5,37.852
2,0.35,10.5,0.065
3,0.35,10.5,0.209
4,0.35,10.5,0.479
5,0.35,10.5,0.915
6,0.35,10.5,1.558
7,0.35,10.5,2.445
8,0.35,10.5,3.61
9,0.35,10.5,5.084
10,0.35,10.5,6.895
11,0.35,10.5,9.071
12,0.35,10.5,11.636
13,0.35,10.5,14.614
14,0.35,10.5,18.03
15,0.35,10.5,21.909
16,0.35,10.5,26.272
17,0.35,10.5,31.146
18,0.35,10.5,36.554
2,0.36,10.5,0.063
3,0.36,10.5,0.203
4,0.36,10.5,0.465
5,0.36,10.5,0.888
6,0.36,10.5,1.511
7,0.36,10.5,2.37
8,0.36,10.5,3.498
9,0.36,10.5,4.925
10,0.36,10.5,6.678
11,0.36,10.5,8.781
12,0.36,10.5,11.26
13,0.36,10.5,14.139
14,0.36,10.5,17.44
15,0.36,10.5,21.187
16,0.36,10.5,25.402
17,0.36,10.5,30.111
18,0.36,10.5,35.335
2,0.37,10.5,0.061
3,0.37,10.5,0.197
4,0.37,10.5,0.451
5,0.37,10.5,0.862
6,0.37,10.5,1.467
7,0.37,10.5,2.3
8,0.37,10.5,3.393
9,0.37,10.5,4.775
10,0.37,10.5,6.472
11,0.37,10.5,8.508
12,0.37,10.5,10.907
13,0.37,10.5,13.691
14,0.37,10.5,16.884
15,0.37,10.5,20.507
16,0.37,10.5,24.584
17,0.37,10.5,29.137
18,0.37,10.5,34.189
2,0.38,10.5,0.06
3,0.38,10.5,0.192
4,0.38,10.5,0.439
5,0.38,10.5,0.838
6,0.38,10.5,1.425
7,0.38,10.5,2.233
8,0.38,10.5,3.294
9,0.38,10.5,4.634
10,0.38,10.5,6.278
11,0.38,10.5,8.25
12,0.38,10.5,10.573
13,0.38,10.5,13.269
14,0.38,10.5,16.36
15,0.38,10.5,19.867
16,0.38,10.5,23.813
17,0.38,10.5,28.22
18,0.38,10.5,33.111
2,0.39,10.5,0.058
3,0.39,10.5,0.187
4,0.39,10.5,0.427
5,0.39,10.5,0.815
6,0.39,10.5,1.385
7,0.39,10.5,2.17
8,0.39,10.5,3.2
9,0.39,10.5,4.5
10,0.39,10.5,6.094
11,0.39,10.5,8.006
12,0.39,10.5,10.258
13,0.39,10.5,12.87
14,0.39,10.5,15.865
15,0.39,10.5,19.263
16,0.39,10.5,23.087
17,0.39,10.5,27.356
18,0.39,10.5,32.094
2,0.4,10.5,0.057
3,0.4,10.5,0.182
4,0.4,10.5,0.416
5,0.4,10.5,0.793
6,0.4,10.5,1.348
7,0.4,10.5,2.111
8,0.4,10.5,3.111
9,0.4,10.5,4.373
10,0.4,10.5,5.92
11,0.4,10.5,7.776
12,0.4,10.5,9.959
13,0.4,10.5,12.493
14,0.4,10.5,15.397
15,0.4,10.5,18.693
16,0.4,10.5,22.4
17,0.4,10.5,26.541
18,0.4,10.5,31.135
2,0.1,11,0.194
3,0.1,11,0.692
4,0.1,11,1.669
5,0.1,11,3.275
6,0.1,11,5.652
7,0.1,11,8.937
8,0.1,11,13.267
9,0.1,11,18.779
10,0.1,11,25.615
11,0.1,11,33.921
12,0.1,11,43.842
13,0.1,11,55.527
14,0.1,11,69.121
15,0.1,11,84.769
16,0.1,11,102.613
17,0.1,11,122.79
18,0.1,11,145.434
2,0.11,11,0.18
3,0.11,11,0.635
4,0.11,11,1.523
5,0.11,11,2.978
6,0.11,11,5.128
7,0.11,11,8.096
8,0.11,11,12.006
9,0.11,11,16.985
10,0.11,11,23.165
11,0.11,11,30.678
12,0.11,11,39.659
13,0.11,11,50.241
14,0.11,11,62.552
15,0.11,11,76.722
16,0.11,11,92.874
17,0.11,11,111.127
18,0.11,11,131.597
2,0.12,11,0.167
3,0.12,11,0.585
4,0.12,11,1.399
5,0.12,11,2.728
6,0.12,11,4.689
7,0.12,11,7.392
8,0.12,11,10.954
9,0.12,11,15.493
10,0.12,11,21.132
11,0.12,11,27.991
12,0.12,11,36.193
13,0.12,11,45.857
14,0.12,11,57.099
15,0.12,11,70.032
16,0.12,11,84.765
17,0.12,11,101.401
18,0.12,11,120.04
2,0.13,11,0.156
3,0.13,11,0.543
4,0.13,11,1.293
5,0.13,11,2.515
6,0.13,11,4.314
7,0.13,11,6.795
8,0.13,11,10.065
9,0.13,11,14.236
10,0.13,11,19.419
11,0.13,11,25.728
12,0.13,11,33.272
13,0.13,11,42.159
14,0.13,11,52.492
15,0.13,11,64.373
16,0.13,11,77.895
17,0.13,11,93.15
18,0.13,11,110.225
2,0.14,11,0.146
3,0.14,11,0.506
4,0.14,11,1.201
5,0.14,11,2.331
6,0.14,11,3.992
7,0.14,11,6.284
8,0.14,11,9.306
9,0.14,11,13.162
10,0.14,11,17.958
11,0.14,11,23.795
12,0.14,11,30.775
13,0.14,11,38.993
14,0.14,11,48.544
15,0.14,11,59.515
16,0.14,11,71.99
17,0.14,11,86.051
18,0.14,11,101.774
2,0.15,11,0.138
3,0.15,11,0.473
4,0.15,11,1.12
5,0.15,11,2.17
6,0.15,11,3.713
7,0.15,11,5.841
8,0.15,11,8.649
9,0.15,11,12.235
10,0.15,11,16.695
11,0.15,11,22.124
12,0.15,11,28.613
13,0.15,11,36.25
14,0.15,11,45.117
15,0.15,11,55.294
16,0.15,11,66.855
17,0.15,11,79.873
18,0.15,11,94.416
2,0.16,11,0.13
3,0.16,11,0.444
4,0.16,11,1.049
5,0.16,11,2.029
6,0.16,11,3.468
7,0.16,11,5.454
8,0.16,11,8.076
9,0.16,11,11.427
10,0.16,11,15.594
11,0.16,11,20.665
12,0.16,11,26.723
13,0.16,11,33.847
14,0.16,11,42.111
15,0.16,11,51.588
16,0.16,11,62.344
17,0.16,11,74.444
18,0.16,11,87.948
2,0.17,11,0.123
3,0.17,11,0.419
4,0.17,11,0.986
5,0.17,11,1.904
6,0.17,11,3.252
7,0.17,11,5.113
8,0.17,11,7.573
9,0.17,11,10.715
10,0.17,11,14.623
11,0.17,11,19.377
12,0.17,11,25.053
13,0.17,11,31.722
14,0.17,11,39.452
15,0.17,11,48.307
16,0.17,11,58.349
17,0.17,11,69.634
18,0.17,11,82.22
2,0.18,11,0.117
3,0.18,11,0.396
4,0.18,11,0.93
5,0.18,11,1.793
6,0.18,11,3.06
7,0.18,11,4.811
8,0.18,11,7.126
9,0.18,11,10.084
10,0.18,11,13.761
11,0.18,11,18.233
